sample	site	sample_type	in_metadata_exact	match_status	metadata_sample_norm_match	n_norm_matches
SRER-16-1-Rh	SRER	Rh	yes	exact_match	SRER-16-1-Rh	1
SRER-16-1-Ro	SRER	Ro	yes	exact_match	SRER-16-1-Ro	1
SRER-16-1-No	SRER	No	yes	exact_match	SRER-16-1-No	1
SRER-17-1-Rh	SRER	Rh	yes	exact_match	SRER-17-1-Rh	1
SRER-17-1-Ro	SRER	Ro	yes	exact_match	SRER-17-1-Ro	1
SRER-17-1-No	SRER	No	yes	exact_match	SRER-17-1-No	1
SRER-18-1-No	SRER	No	yes	exact_match	SRER-18-1-No	1
SRER-18-1-Ro	SRER	Ro	yes	exact_match	SRER-18-1-Ro	1
SRER-18-1-Rh	SRER	Rh	yes	exact_match	SRER-18-1-Rh	1
SRER-2-1-Rh	SRER	Rh	yes	exact_match	SRER-2-1-Rh	1
SRER-2-1-Ro	SRER	Ro	yes	exact_match	SRER-2-1-Ro	1
SRER-3-1-No	SRER	No	yes	exact_match	SRER-3-1-No	1
SRER-3-1-Rh	SRER	Rh	yes	exact_match	SRER-3-1-Rh	1
SRER-3-1-Ro	SRER	Ro	yes	exact_match	SRER-3-1-Ro	1
SRER-4-1-No	SRER	No	yes	exact_match	SRER-4-1-No	1
SRER-2-1-No	SRER	No	yes	exact_match	SRER-2-1-No	1
SRER-4-1-Ro	SRER	Ro	yes	exact_match	SRER-4-1-Ro	1
SRER-4-1-Rh	SRER	Rh	yes	exact_match	SRER-4-1-Rh	1
SRER-5-1-No	SRER	No	yes	exact_match	SRER-5-1-No	1
SRER-5-1-Ro	SRER	Ro	yes	exact_match	SRER-5-1-Ro	1
SRER-5-1-Rh	SRER	Rh	yes	exact_match	SRER-5-1-Rh	1
SRER-6-1-Rh	SRER	Rh	yes	exact_match	SRER-6-1-Rh	1
SRER-6-1-Ro	SRER	Ro	yes	exact_match	SRER-6-1-Ro	1
SRER-6-1-No	SRER	No	yes	exact_match	SRER-6-1-No	1
SRER-7-1-No	SRER	No	yes	exact_match	SRER-7-1-No	1
SRER-7-1-Ro	SRER	Ro	yes	exact_match	SRER-7-1-Ro	1
SRER-7-1-Rh	SRER	Rh	yes	exact_match	SRER-7-1-Rh	1
SRER-8-1-Rh	SRER	Rh	yes	exact_match	SRER-8-1-Rh	1
SRER-8-1-Ro	SRER	Ro	yes	exact_match	SRER-8-1-Ro	1
SRER-9-1-No	SRER	No	yes	exact_match	SRER-9-1-No	1
SRER-9-1-Rh	SRER	Rh	yes	exact_match	SRER-9-1-Rh	1
SRER-9-1-Ro	SRER	Ro	yes	exact_match	SRER-9-1-Ro	1
TALL-10-4-No	TALL	No	yes	exact_match	TALL-10-4-No	1
TALL-10-4-Rh	TALL	Rh	yes	exact_match	TALL-10-4-Rh	1
TALL-10-4-Ro	TALL	Ro	yes	exact_match	TALL-10-4-Ro	1
TALL-11-1-No	TALL	No	yes	exact_match	TALL-11-1-No	1
TALL-11-1-Rh	TALL	Rh	yes	exact_match	TALL-11-1-Rh	1
SRER-8-1-No	SRER	No	yes	exact_match	SRER-8-1-No	1
TALL-11-1-Ro	TALL	Ro	yes	exact_match	TALL-11-1-Ro	1
TALL-1-1-No	TALL	No	yes	exact_match	TALL-1-1-No	1
TALL-1-1-Rh	TALL	Rh	yes	exact_match	TALL-1-1-Rh	1
TALL-1-1-Ro	TALL	Ro	yes	exact_match	TALL-1-1-Ro	1
TALL-12-2-Rh	TALL	Rh	yes	exact_match	TALL-12-2-Rh	1
TALL-12-2-Ro	TALL	Ro	yes	exact_match	TALL-12-2-Ro	1
TALL-1-2-No	TALL	No	yes	exact_match	TALL-1-2-No	1
TALL-1-2-Rh	TALL	Rh	yes	exact_match	TALL-1-2-Rh	1
TALL-1-2-Ro	TALL	Ro	yes	exact_match	TALL-1-2-Ro	1
TALL-12-2-No	TALL	No	yes	exact_match	TALL-12-2-No	1
TALL-13-3-Rh	TALL	Rh	yes	exact_match	TALL-13-3-Rh	1
TALL-13-3-Ro	TALL	Ro	yes	exact_match	TALL-13-3-Ro	1
TALL-14-2-No	TALL	No	yes	exact_match	TALL-14-2-No	1
TALL-14-2-Rh	TALL	Rh	yes	exact_match	TALL-14-2-Rh	1
TALL-14-2-Ro	TALL	Ro	yes	exact_match	TALL-14-2-Ro	1
TALL-13-3-No	TALL	No	yes	exact_match	TALL-13-3-No	1
TALL-15-2-Rh	TALL	Rh	yes	exact_match	TALL-15-2-Rh	1
TALL-15-2-Ro	TALL	Ro	yes	exact_match	TALL-15-2-Ro	1
TALL-16-No	TALL	No	yes	exact_match	TALL-16-No	1
TALL-16-Rh	TALL	Rh	yes	exact_match	TALL-16-Rh	1
TALL-16-Ro	TALL	Ro	yes	exact_match	TALL-16-Ro	1
TALL-17-2-No	TALL	No	yes	exact_match	TALL-17-2-No	1
TALL-17-2-Rh	TALL	Rh	yes	exact_match	TALL-17-2-Rh	1
TALL-17-2-Ro	TALL	Ro	yes	exact_match	TALL-17-2-Ro	1
TALL-18-1-No	TALL	No	yes	exact_match	TALL-18-1-No	1
TALL-15-2-No	TALL	No	yes	exact_match	TALL-15-2-No	1
TALL-18-1-Ro	TALL	Ro	yes	exact_match	TALL-18-1-Ro	1
TALL-18-1-Rh	TALL	Rh	yes	exact_match	TALL-18-1-Rh	1
TALL-19-2-Rh	TALL	Rh	yes	exact_match	TALL-19-2-Rh	1
TALL-19-2-Ro	TALL	Ro	yes	exact_match	TALL-19-2-Ro	1
TALL-20-1-No	TALL	No	yes	exact_match	TALL-20-1-No	1
TALL-20-1-Rh	TALL	Rh	yes	exact_match	TALL-20-1-Rh	1
TALL-20-1-Ro	TALL	Ro	yes	exact_match	TALL-20-1-Ro	1
TALL-21-2-No	TALL	No	yes	exact_match	TALL-21-2-No	1
TALL-21-2-Rh	TALL	Rh	yes	exact_match	TALL-21-2-Rh	1
TALL-19-2-No	TALL	No	yes	exact_match	TALL-19-2-No	1
TALL-21-2-Ro	TALL	Ro	yes	exact_match	TALL-21-2-Ro	1
TALL-22-No	TALL	No	yes	exact_match	TALL-22-No	1
TALL-22-Rh	TALL	Rh	yes	exact_match	TALL-22-Rh	1
TALL-22-Ro	TALL	Ro	yes	exact_match	TALL-22-Ro	1
TALL-23-2-Rh	TALL	Rh	yes	exact_match	TALL-23-2-Rh	1
TALL-23-2-No	TALL	No	yes	exact_match	TALL-23-2-No	1
TALL-23-2-Ro	TALL	Ro	yes	exact_match	TALL-23-2-Ro	1
TALL-2-3-Rh	TALL	Rh	yes	exact_match	TALL-2-3-Rh	1
TALL-2-3-Ro	TALL	Ro	yes	exact_match	TALL-2-3-Ro	1
TALL-2-3-No	TALL	No	yes	exact_match	TALL-2-3-No	1
TALL-24-2-Rh	TALL	Rh	yes	exact_match	TALL-24-2-Rh	1
TALL-24-2-Ro	TALL	Ro	yes	exact_match	TALL-24-2-Ro	1
TALL-24-2-No	TALL	No	yes	exact_match	TALL-24-2-No	1
TALL-25-2-Rh	TALL	Rh	yes	exact_match	TALL-25-2-Rh	1
TALL-25-2-Ro	TALL	Ro	yes	exact_match	TALL-25-2-Ro	1
TALL-26-3-No	TALL	No	yes	exact_match	TALL-26-3-No	1
TALL-26-3-Rh	TALL	Rh	yes	exact_match	TALL-26-3-Rh	1
TALL-25-2-No	TALL	No	yes	exact_match	TALL-25-2-No	1
TALL-27-1-No	TALL	No	yes	exact_match	TALL-27-1-No	1
TALL-26-3-Ro	TALL	Ro	yes	exact_match	TALL-26-3-Ro	1
TALL-27-1-Ro	TALL	Ro	yes	exact_match	TALL-27-1-Ro	1
TALL-27-1-Rh	TALL	Rh	yes	exact_match	TALL-27-1-Rh	1
TALL-28-1-Rh	TALL	Rh	yes	exact_match	TALL-28-1-Rh	1
TALL-28-1-Ro	TALL	Ro	yes	exact_match	TALL-28-1-Ro	1
TALL-29-3-No	TALL	No	yes	exact_match	TALL-29-3-No	1
TALL-29-3-Rh	TALL	Rh	yes	exact_match	TALL-29-3-Rh	1
TALL-29-3-Ro	TALL	Ro	yes	exact_match	TALL-29-3-Ro	1
TALL-28-1-No	TALL	No	yes	exact_match	TALL-28-1-No	1
TALL-30-1-No	TALL	No	yes	exact_match	TALL-30-1-No	1
TALL-30-1-Ro	TALL	Ro	yes	exact_match	TALL-30-1-Ro	1
TALL-31-1-No	TALL	No	yes	exact_match	TALL-31-1-No	1
TALL-30-1-Rh	TALL	Rh	yes	exact_match	TALL-30-1-Rh	1
TALL-31-1-Ro	TALL	Ro	yes	exact_match	TALL-31-1-Ro	1
TALL-3-1-No	TALL	No	yes	exact_match	TALL-3-1-No	1
TALL-3-1-Rh	TALL	Rh	yes	exact_match	TALL-3-1-Rh	1
TALL-3-1-Ro	TALL	Ro	yes	exact_match	TALL-3-1-Ro	1
TALL-31-1-Rh	TALL	Rh	yes	exact_match	TALL-31-1-Rh	1
TALL-32-1-Rh	TALL	Rh	yes	exact_match	TALL-32-1-Rh	1
TALL-32-1-Ro	TALL	Ro	yes	exact_match	TALL-32-1-Ro	1
TALL-32-1-No	TALL	No	yes	exact_match	TALL-32-1-No	1
TALL-33-1-Rh	TALL	Rh	yes	exact_match	TALL-33-1-Rh	1
TALL-33-1-Ro	TALL	Ro	yes	exact_match	TALL-33-1-Ro	1
TALL-34-1-No	TALL	No	yes	exact_match	TALL-34-1-No	1
TALL-33-1-No	TALL	No	yes	exact_match	TALL-33-1-No	1
TALL-34-1-Ro	TALL	Ro	yes	exact_match	TALL-34-1-Ro	1
TALL-34-1-Rh	TALL	Rh	yes	exact_match	TALL-34-1-Rh	1
TALL-35-1-No	TALL	No	yes	exact_match	TALL-35-1-No	1
TALL-35-1-Ro	TALL	Ro	yes	exact_match	TALL-35-1-Ro	1
TALL-35-1-Rh	TALL	Rh	yes	exact_match	TALL-35-1-Rh	1
TALL-36-1-No	TALL	No	yes	exact_match	TALL-36-1-No	1
TALL-36-1-Ro	TALL	Ro	yes	exact_match	TALL-36-1-Ro	1
TALL-37-1-No	TALL	No	yes	exact_match	TALL-37-1-No	1
TALL-36-1-Rh	TALL	Rh	yes	exact_match	TALL-36-1-Rh	1
TALL-37-1-Ro	TALL	Ro	yes	exact_match	TALL-37-1-Ro	1
TALL-37-1-Rh	TALL	Rh	yes	exact_match	TALL-37-1-Rh	1
TALL-38-3-Rh	TALL	Rh	yes	exact_match	TALL-38-3-Rh	1
TALL-38-3-Ro	TALL	Ro	yes	exact_match	TALL-38-3-Ro	1
TALL-38-3-No	TALL	No	yes	exact_match	TALL-38-3-No	1
TALL-39-2-Rh	TALL	Rh	yes	exact_match	TALL-39-2-Rh	1
TALL-39-2-Ro	TALL	Ro	yes	exact_match	TALL-39-2-Ro	1
TALL-40-1-No	TALL	No	yes	exact_match	TALL-40-1-No	1
TALL-39-2-No	TALL	No	yes	exact_match	TALL-39-2-No	1
TALL-40-1-Ro	TALL	Ro	yes	exact_match	TALL-40-1-Ro	1
TALL-40-1-Rh	TALL	Rh	yes	exact_match	TALL-40-1-Rh	1
TALL-41-3-Rh	TALL	Rh	yes	exact_match	TALL-41-3-Rh	1
TALL-41-3-Ro	TALL	Ro	yes	exact_match	TALL-41-3-Ro	1
TALL-41-3-No	TALL	No	yes	exact_match	TALL-41-3-No	1
TALL-4-1-Rh	TALL	Rh	yes	exact_match	TALL-4-1-Rh	1
TALL-4-1-Ro	TALL	Ro	yes	exact_match	TALL-4-1-Ro	1
TALL-4-1-No	TALL	No	yes	exact_match	TALL-4-1-No	1
TALL-42-1-No	TALL	No	yes	exact_match	TALL-42-1-No	1
TALL-42-1-Ro	TALL	Ro	yes	exact_match	TALL-42-1-Ro	1
TALL-42-1-Rh	TALL	Rh	yes	exact_match	TALL-42-1-Rh	1
TALL-43-1-No	TALL	No	yes	exact_match	TALL-43-1-No	1
TALL-43-1-Rh	TALL	Rh	yes	exact_match	TALL-43-1-Rh	1
TALL-43-1-Ro	TALL	Ro	yes	exact_match	TALL-43-1-Ro	1
TALL-44-1-Rh	TALL	Rh	yes	exact_match	TALL-44-1-Rh	1
TALL-44-1-Ro	TALL	Ro	yes	exact_match	TALL-44-1-Ro	1
TALL-44-1-No	TALL	No	yes	exact_match	TALL-44-1-No	1
TALL-45-1-Rh	TALL	Rh	yes	exact_match	TALL-45-1-Rh	1
TALL-45-1-Ro	TALL	Ro	yes	exact_match	TALL-45-1-Ro	1
TALL-45-1-No	TALL	No	yes	exact_match	TALL-45-1-No	1
TALL-46-2-Rh	TALL	Rh	yes	exact_match	TALL-46-2-Rh	1
TALL-46-2-Ro	TALL	Ro	yes	exact_match	TALL-46-2-Ro	1
TALL-46-2-No	TALL	No	yes	exact_match	TALL-46-2-No	1
TALL-47-2-Rh	TALL	Rh	yes	exact_match	TALL-47-2-Rh	1
TALL-47-2-Ro	TALL	Ro	yes	exact_match	TALL-47-2-Ro	1
TALL-47-2-No	TALL	No	yes	exact_match	TALL-47-2-No	1
TALL-48-2-Rh	TALL	Rh	yes	exact_match	TALL-48-2-Rh	1
TALL-48-2-No	TALL	No	yes	exact_match	TALL-48-2-No	1
TALL-48-2-Ro	TALL	Ro	yes	exact_match	TALL-48-2-Ro	1
TALL-49-1-Rh	TALL	Rh	yes	exact_match	TALL-49-1-Rh	1
TALL-49-1-Ro	TALL	Ro	yes	exact_match	TALL-49-1-Ro	1
TALL-49-1-No	TALL	No	yes	exact_match	TALL-49-1-No	1
TALL-50-1-Rh	TALL	Rh	yes	exact_match	TALL-50-1-Rh	1
TALL-50-1-Ro	TALL	Ro	yes	exact_match	TALL-50-1-Ro	1
TALL-50-1-No	TALL	No	yes	exact_match	TALL-50-1-No	1
TALL-51-3-Rh	TALL	Rh	yes	exact_match	TALL-51-3-Rh	1
TALL-51-3-Ro	TALL	Ro	yes	exact_match	TALL-51-3-Ro	1
TALL-51-3-No	TALL	No	yes	exact_match	TALL-51-3-No	1
TALL-52-1-No	TALL	No	yes	exact_match	TALL-52-1-No	1
TALL-52-1-Ro	TALL	Ro	yes	exact_match	TALL-52-1-Ro	1
TALL-52-1-Rh	TALL	Rh	yes	exact_match	TALL-52-1-Rh	1
TALL-5-2-No	TALL	No	yes	exact_match	TALL-5-2-No	1
TALL-5-2-Ro	TALL	Ro	yes	exact_match	TALL-5-2-Ro	1
TALL-5-2-Rh	TALL	Rh	yes	exact_match	TALL-5-2-Rh	1
TALL-53-3-Rh	TALL	Rh	yes	exact_match	TALL-53-3-Rh	1
TALL-53-3-Ro	TALL	Ro	yes	exact_match	TALL-53-3-Ro	1
TALL-53-3-No	TALL	No	yes	exact_match	TALL-53-3-No	1
TALL-54-1-Rh	TALL	Rh	yes	exact_match	TALL-54-1-Rh	1
TALL-54-1-Ro	TALL	Ro	yes	exact_match	TALL-54-1-Ro	1
TALL-55-1-No	TALL	No	yes	exact_match	TALL-55-1-No	1
TALL-55-1-Rh	TALL	Rh	yes	exact_match	TALL-55-1-Rh	1
TALL-55-1-Ro	TALL	Ro	yes	exact_match	TALL-55-1-Ro	1
TALL-54-1-No	TALL	No	yes	exact_match	TALL-54-1-No	1
TALL-56-1-Rh	TALL	Rh	yes	exact_match	TALL-56-1-Rh	1
TALL-56-1-Ro	TALL	Ro	yes	exact_match	TALL-56-1-Ro	1
TALL-57-2-No	TALL	No	yes	exact_match	TALL-57-2-No	1
TALL-57-2-Rh	TALL	Rh	yes	exact_match	TALL-57-2-Rh	1
TALL-57-2-Ro	TALL	Ro	yes	exact_match	TALL-57-2-Ro	1
TALL-56-1-No	TALL	No	yes	exact_match	TALL-56-1-No	1
TALL-58-1-Rh	TALL	Rh	yes	exact_match	TALL-58-1-Rh	1
TALL-58-1-Ro	TALL	Ro	yes	exact_match	TALL-58-1-Ro	1
TALL-58-1-No	TALL	No	yes	exact_match	TALL-58-1-No	1
TALL-59-1-Rh	TALL	Rh	yes	exact_match	TALL-59-1-Rh	1
TALL-59-1-Ro	TALL	Ro	yes	exact_match	TALL-59-1-Ro	1
TALL-59-1-No	TALL	No	yes	exact_match	TALL-59-1-No	1
TALL-60-1-Rh	TALL	Rh	yes	exact_match	TALL-60-1-Rh	1
TALL-60-1-Ro	TALL	Ro	yes	exact_match	TALL-60-1-Ro	1
TALL-60-1-No	TALL	No	yes	exact_match	TALL-60-1-No	1
TALL-61-1-No	TALL	No	yes	exact_match	TALL-61-1-No	1
TALL-61-1-Ro	TALL	Ro	yes	exact_match	TALL-61-1-Ro	1
TALL-61-1-Rh	TALL	Rh	yes	exact_match	TALL-61-1-Rh	1
TALL-61-2-Rh	TALL	Rh	yes	exact_match	TALL-61-2-Rh	1
TALL-61-2-No	TALL	No	yes	exact_match	TALL-61-2-No	1
TALL-61-2-Ro	TALL	Ro	yes	exact_match	TALL-61-2-Ro	1
TALL-61-3-Rh	TALL	Rh	yes	exact_match	TALL-61-3-Rh	1
TALL-61-3-Ro	TALL	Ro	yes	exact_match	TALL-61-3-Ro	1
TALL-61-3-No	TALL	No	yes	exact_match	TALL-61-3-No	1
TALL-62-1-Rh	TALL	Rh	yes	exact_match	TALL-62-1-Rh	1
TALL-62-1-Ro	TALL	Ro	yes	exact_match	TALL-62-1-Ro	1
TALL-6-2-No	TALL	No	yes	exact_match	TALL-6-2-No	1
TALL-6-2-Rh	TALL	Rh	yes	exact_match	TALL-6-2-Rh	1
TALL-6-2-Ro	TALL	Ro	yes	exact_match	TALL-6-2-Ro	1
TALL-62-1-No	TALL	No	yes	exact_match	TALL-62-1-No	1
TALL-63-1-Rh	TALL	Rh	yes	exact_match	TALL-63-1-Rh	1
TALL-63-1-Ro	TALL	Ro	yes	exact_match	TALL-63-1-Ro	1
TALL-63-1-No	TALL	No	yes	exact_match	TALL-63-1-No	1
TALL-64-1-Rh	TALL	Rh	yes	exact_match	TALL-64-1-Rh	1
TALL-64-1-Ro	TALL	Ro	yes	exact_match	TALL-64-1-Ro	1
TALL-65-1-No	TALL	No	yes	exact_match	TALL-65-1-No	1
TALL-64-1-No	TALL	No	yes	exact_match	TALL-64-1-No	1
TALL-65-1-Ro	TALL	Ro	yes	exact_match	TALL-65-1-Ro	1
TALL-65-1-Rh	TALL	Rh	yes	exact_match	TALL-65-1-Rh	1
TALL-66-2-Rh	TALL	Rh	yes	exact_match	TALL-66-2-Rh	1
TALL-66-2-Ro	TALL	Ro	yes	exact_match	TALL-66-2-Ro	1
TALL-66-2-No	TALL	No	yes	exact_match	TALL-66-2-No	1
TALL-67-1-Rh	TALL	Rh	yes	exact_match	TALL-67-1-Rh	1
TALL-67-1-Ro	TALL	Ro	yes	exact_match	TALL-67-1-Ro	1
TALL-67-1-No	TALL	No	yes	exact_match	TALL-67-1-No	1
TALL-68-2-Rh	TALL	Rh	yes	exact_match	TALL-68-2-Rh	1
TALL-68-2-Ro	TALL	Ro	yes	exact_match	TALL-68-2-Ro	1
TALL-69-1-No	TALL	No	yes	exact_match	TALL-69-1-No	1
TALL-69-1-Rh	TALL	Rh	yes	exact_match	TALL-69-1-Rh	1
TALL-69-1-Ro	TALL	Ro	yes	exact_match	TALL-69-1-Ro	1
TALL-68-2-No	TALL	No	yes	exact_match	TALL-68-2-No	1
TALL-70-1-Rh	TALL	Rh	yes	exact_match	TALL-70-1-Rh	1
TALL-70-1-Ro	TALL	Ro	yes	exact_match	TALL-70-1-Ro	1
TALL-70-1-No	TALL	No	yes	exact_match	TALL-70-1-No	1
TALL-71-2-No	TALL	No	yes	exact_match	TALL-71-2-No	1
TALL-71-2-Ro	TALL	Ro	yes	exact_match	TALL-71-2-Ro	1
TALL-71-2-Rh	TALL	Rh	yes	exact_match	TALL-71-2-Rh	1
TALL-72-1-Rh	TALL	Rh	yes	exact_match	TALL-72-1-Rh	1
TALL-72-1-Ro	TALL	Ro	yes	exact_match	TALL-72-1-Ro	1
TALL-72-1-No	TALL	No	yes	exact_match	TALL-72-1-No	1
TALL-72-2-Rh	TALL	Rh	yes	exact_match	TALL-72-2-Rh	1
TALL-72-2-Ro	TALL	Ro	yes	exact_match	TALL-72-2-Ro	1
TALL-72-3-No	TALL	No	yes	exact_match	TALL-72-3-No	1
TALL-72-2-No	TALL	No	yes	exact_match	TALL-72-2-No	1
TALL-72-3-Ro	TALL	Ro	yes	exact_match	TALL-72-3-Ro	1
TALL-7-2-No	TALL	No	yes	exact_match	TALL-7-2-No	1
TALL-7-2-Rh	TALL	Rh	yes	exact_match	TALL-7-2-Rh	1
TALL-7-2-Ro	TALL	Ro	yes	exact_match	TALL-7-2-Ro	1
TALL-73-1-No	TALL	No	yes	exact_match	TALL-73-1-No	1
TALL-73-1-Rh	TALL	Rh	yes	exact_match	TALL-73-1-Rh	1
TALL-73-1-Ro	TALL	Ro	yes	exact_match	TALL-73-1-Ro	1
TALL-73-2-No	TALL	No	yes	exact_match	TALL-73-2-No	1
TALL-73-2-Rh	TALL	Rh	yes	exact_match	TALL-73-2-Rh	1
TALL-73-2-Ro	TALL	Ro	yes	exact_match	TALL-73-2-Ro	1
TALL-73-3-No	TALL	No	yes	exact_match	TALL-73-3-No	1
TALL-73-3-Rh	TALL	Rh	yes	exact_match	TALL-73-3-Rh	1
TALL-73-3-Ro	TALL	Ro	yes	exact_match	TALL-73-3-Ro	1
TALL-74-3-No	TALL	No	yes	exact_match	TALL-74-3-No	1
TALL-74-3-Rh	TALL	Rh	yes	exact_match	TALL-74-3-Rh	1
TALL-74-3-Ro	TALL	Ro	yes	exact_match	TALL-74-3-Ro	1
TALL-75-2-No	TALL	No	yes	exact_match	TALL-75-2-No	1
TALL-75-2-Rh	TALL	Rh	yes	exact_match	TALL-75-2-Rh	1
TALL-75-2-Ro	TALL	Ro	yes	exact_match	TALL-75-2-Ro	1
TALL-76-3-No	TALL	No	yes	exact_match	TALL-76-3-No	1
TALL-76-3-Rh	TALL	Rh	yes	exact_match	TALL-76-3-Rh	1
TALL-76-3-Ro	TALL	Ro	yes	exact_match	TALL-76-3-Ro	1
TALL-72-3-Rh	TALL	Rh	yes	exact_match	TALL-72-3-Rh	1
TALL-78-2-Rh	TALL	Rh	yes	exact_match	TALL-78-2-Rh	1
TALL-78-2-Ro	TALL	Ro	yes	exact_match	TALL-78-2-Ro	1
TALL-78-2-No	TALL	No	yes	exact_match	TALL-78-2-No	1
TALL-79-1-Rh	TALL	Rh	yes	exact_match	TALL-79-1-Rh	1
TALL-79-1-Ro	TALL	Ro	yes	exact_match	TALL-79-1-Ro	1
TALL-80-1-No	TALL	No	yes	exact_match	TALL-80-1-No	1
TALL-79-1-No	TALL	No	yes	exact_match	TALL-79-1-No	1
TALL-80-1-Rh	TALL	Rh	yes	exact_match	TALL-80-1-Rh	1
TALL-80-1-Ro	TALL	Ro	yes	exact_match	TALL-80-1-Ro	1
TALL-81-1-Ro	TALL	Ro	yes	exact_match	TALL-81-1-Ro	1
TALL-81-1-Rh	TALL	Rh	yes	exact_match	TALL-81-1-Rh	1
TALL-8-1-Rh	TALL	Rh	yes	exact_match	TALL-8-1-Rh	1
TALL-8-1-Ro	TALL	Ro	yes	exact_match	TALL-8-1-Ro	1
TALL-82-1-No	TALL	No	yes	exact_match	TALL-82-1-No	1
TALL-82-1-Rh	TALL	Rh	yes	exact_match	TALL-82-1-Rh	1
TALL-82-1-Ro	TALL	Ro	yes	exact_match	TALL-82-1-Ro	1
TALL-82-2-No	TALL	No	yes	exact_match	TALL-82-2-No	1
TALL-82-2-Rh	TALL	Rh	yes	exact_match	TALL-82-2-Rh	1
TALL-82-2-Ro	TALL	Ro	yes	exact_match	TALL-82-2-Ro	1
TALL-8-2-No	TALL	No	yes	exact_match	TALL-8-2-No	1
TALL-8-1-No	TALL	No	yes	exact_match	TALL-8-1-No	1
TALL-8-2-Rh	TALL	Rh	yes	exact_match	TALL-8-2-Rh	1
TALL-8-2-Ro	TALL	Ro	yes	exact_match	TALL-8-2-Ro	1
TALL-83-1-Rh	TALL	Rh	yes	exact_match	TALL-83-1-Rh	1
TALL-83-1-Ro	TALL	Ro	yes	exact_match	TALL-83-1-Ro	1
TALL-83-1-No	TALL	No	yes	exact_match	TALL-83-1-No	1
TALL-83-2-Rh	TALL	Rh	yes	exact_match	TALL-83-2-Rh	1
TALL-83-2-Ro	TALL	Ro	yes	exact_match	TALL-83-2-Ro	1
TALL-83-2-No	TALL	No	yes	exact_match	TALL-83-2-No	1
TALL-83-3-Rh	TALL	Rh	yes	exact_match	TALL-83-3-Rh	1
TALL-83-3-Ro	TALL	Ro	yes	exact_match	TALL-83-3-Ro	1
TALL-8-3-No	TALL	No	yes	exact_match	TALL-8-3-No	1
TALL-8-3-Rh	TALL	Rh	yes	exact_match	TALL-8-3-Rh	1
TALL-8-3-Ro	TALL	Ro	yes	exact_match	TALL-8-3-Ro	1
TALL-83-3-No	TALL	No	yes	exact_match	TALL-83-3-No	1
TALL-84-1-Rh	TALL	Rh	yes	exact_match	TALL-84-1-Rh	1
TALL-84-1-Ro	TALL	Ro	yes	exact_match	TALL-84-1-Ro	1
TALL-84-1-No	TALL	No	yes	exact_match	TALL-84-1-No	1
TALL-84-2-Rh	TALL	Rh	yes	exact_match	TALL-84-2-Rh	1
TALL-84-2-Ro	TALL	Ro	yes	exact_match	TALL-84-2-Ro	1
TALL-84-2-No	TALL	No	yes	exact_match	TALL-84-2-No	1
TALL-84-3-Rh	TALL	Rh	yes	exact_match	TALL-84-3-Rh	1
TALL-84-3-Ro	TALL	Ro	yes	exact_match	TALL-84-3-Ro	1
TALL-85-1-No	TALL	No	yes	exact_match	TALL-85-1-No	1
TALL-85-1-Rh	TALL	Rh	yes	exact_match	TALL-85-1-Rh	1
TALL-85-1-Ro	TALL	Ro	yes	exact_match	TALL-85-1-Ro	1
TALL-86-1-No	TALL	No	yes	exact_match	TALL-86-1-No	1
TALL-84-3-No	TALL	No	yes	exact_match	TALL-84-3-No	1
TALL-86-1-Ro	TALL	Ro	yes	exact_match	TALL-86-1-Ro	1
TALL-86-1-Rh	TALL	Rh	yes	exact_match	TALL-86-1-Rh	1
TALL-87-3-Rh	TALL	Rh	yes	exact_match	TALL-87-3-Rh	1
TALL-87-3-Ro	TALL	Ro	yes	exact_match	TALL-87-3-Ro	1
TALL-87-3-No	TALL	No	yes	exact_match	TALL-87-3-No	1
TALL-88-1-Rh	TALL	Rh	yes	exact_match	TALL-88-1-Rh	1
TALL-88-1-Ro	TALL	Ro	yes	exact_match	TALL-88-1-Ro	1
TALL-88-1-No	TALL	No	yes	exact_match	TALL-88-1-No	1
TALL-89-1-Rh	TALL	Rh	yes	exact_match	TALL-89-1-Rh	1
TALL-89-1-Ro	TALL	Ro	yes	exact_match	TALL-89-1-Ro	1
TALL-89-1-No	TALL	No	yes	exact_match	TALL-89-1-No	1
TALL-90-1-Rh	TALL	Rh	yes	exact_match	TALL-90-1-Rh	1
TALL-90-1-Ro	TALL	Ro	yes	exact_match	TALL-90-1-Ro	1
TALL-90-1-No	TALL	No	yes	exact_match	TALL-90-1-No	1
TALL-90-2-Rh	TALL	Rh	yes	exact_match	TALL-90-2-Rh	1
TALL-90-2-Ro	TALL	Ro	yes	exact_match	TALL-90-2-Ro	1
TALL-90-3-No	TALL	No	yes	exact_match	TALL-90-3-No	1
TALL-90-3-Rh	TALL	Rh	yes	exact_match	TALL-90-3-Rh	1
TALL-90-3-Ro	TALL	Ro	yes	exact_match	TALL-90-3-Ro	1
TALL-91-1-No	TALL	No	yes	exact_match	TALL-91-1-No	1
TALL-91-1-Rh	TALL	Rh	yes	exact_match	TALL-91-1-Rh	1
TALL-91-1-Ro	TALL	Ro	yes	exact_match	TALL-91-1-Ro	1
TALL-91-2-Rh	TALL	Rh	yes	exact_match	TALL-91-2-Rh	1
TALL-91-2-Ro	TALL	Ro	yes	exact_match	TALL-91-2-Ro	1
TALL-90-2-No	TALL	No	yes	exact_match	TALL-90-2-No	1
