gene	tree_set	tree_set_label	label_type	label_type_report	phylocom_status	p_mpd_cluster	p_mntd_cluster	ntaxa_matches_expected	plot	ntaxa	mpd	mpd_rnd	mpd_sd	nri	mpd_ranklow	mpd_rankhi	mntd	mntd_rnd	mntd_sd	nti	mntd_ranklo	mntd_rankhi	runs	label_value	expected_ntaxa	fdr_mpd	fdr_mntd	interpretation	mpd_random	mntd_random
nodL	strict	Strict single-dominant	site	Site	ok	0.089	0.054	TRUE	site_tall	8	0.0201	0.0752	0.0345	1.5967	911	88	0.0058	0.029	0.0147	1.5841	946	53	999	TALL	8	0.18661290322580643	0.14591836734693878	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	site	Site	ok	0.116	0.13	TRUE	site_tool	5	0.0137	0.0714	0.0464	1.2445	884	115	0.0066	0.0341	0.0233	1.1773	870	129	999	TOOL	5	0.22507462686567165	0.27031746031746035	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	site	Site	ok	0.001	0.001	TRUE	site_wood	24	0.0104	0.0693	0.0197	2.9821	999	0	0.0016	0.0147	0.0052	2.5341	999	0	999	WOOD	24	0.005909090909090909	0.007222222222222223	significant clustering by MPD	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.073	0.05	TRUE	state_al	12	0.0161	0.0583	0.0277	1.5256	927	72	0.0039	0.0199	0.0107	1.4933	950	49	999	AL	12	0.1697674418604651	0.16129032258064516	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.075	0.019	TRUE	state_alaska	9	0.0148	0.0607	0.0326	1.4069	925	74	0.0033	0.0237	0.0142	1.4378	981	18	999	Alaska	9	0.17045454545454547	0.08636363636363636	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.119	0.283	TRUE	state_co	16	0.0332	0.0601	0.0248	1.0854	881	118	0.0135	0.0176	0.0081	0.5028	717	282	999	CO	16	0.2531914893617021	0.5017241379310344	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.687	0.699	TRUE	state_fl	7	0.0749	0.0617	0.0374	-0.3538	313	686	0.0337	0.0261	0.0169	-0.4492	301	698	999	FL	7	0.8961038961038961	0.8961538461538462	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.331	0.354	TRUE	state_florida	5	0.0189	0.0575	0.0449	0.8593	669	330	0.0102	0.0276	0.0226	0.7723	646	353	999	Florida	5	0.5338709677419354	0.580327868852459	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.572	0.802	TRUE	state_georgia	14	0.0663	0.0622	0.0264	-0.153	428	571	0.0278	0.0194	0.0093	-0.9068	198	801	999	Georgia	14	0.8171428571428571	0.9261363636363636	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.001	0.059	TRUE	state_nd	59	0.0195	0.0651	0.0109	4.1717	999	0	0.0051	0.0084	0.0021	1.5492	941	58	999	ND	59	0.00625	0.18437499999999998	significant clustering by MPD	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	1	0.855	TRUE	state_ok	48	0.1242	0.0742	0.0129	-3.868	0	999	0.0125	0.0098	0.0026	-1.0488	145	854	999	OK	48	1	0.9344086021505376	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.973	0.813	TRUE	state_tx	7	0.144	0.072	0.0389	-1.8541	27	972	0.0456	0.0298	0.018	-0.878	187	812	999	TX	7	1	0.9261363636363636	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	state	State	ok	0.02	0.023	TRUE	state_va	17	0.0171	0.0659	0.0233	2.0927	980	19	0.0033	0.018	0.0079	1.8674	977	22	999	VA	17	0.06896551724137931	0.09583333333333334	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.284	0.278	TRUE	host_genus_alnus	6	0.017	0.0575	0.0397	1.0213	716	283	0.0073	0.0253	0.019	0.9445	722	277	999	Alnus	6	0.4623255813953488	0.5189333333333334	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	1	0.99	TRUE	host_genus_astragalus	36	0.1357	0.058	0.0147	-5.2929	0	999	0.0174	0.0091	0.0033	-2.5141	10	989	999	Astragalus	36	1	0.993	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.325	0.384	TRUE	host_genus_crotalaria	5	0.0184	0.0614	0.0446	0.966	675	324	0.0114	0.0291	0.0225	0.7861	616	383	999	Crotalaria	5	0.5052173913043478	0.5907692307692308	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.152	0.268	TRUE	host_genus_dalea	11	0.0338	0.0622	0.0281	1.0131	848	151	0.0139	0.021	0.0112	0.6339	732	267	999	Dalea	11	0.2693670886075949	0.5070270270270271	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.069	0.048	TRUE	host_genus_desmodium	13	0.0168	0.0642	0.0269	1.7636	931	68	0.0037	0.0188	0.0094	1.6151	952	47	999	Desmodium	13	0.17250000000000001	0.15590909090909091	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.051	0.127	TRUE	host_genus_elaeagnus	5	0.0091	0.0671	0.0446	1.3012	949	50	0.0055	0.0314	0.0225	1.1545	873	126	999	Elaeagnus	5	0.13999999999999999	0.3217543859649123	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.08	0.042	TRUE	host_genus_lespedeza	11	0.0169	0.0673	0.0291	1.7354	920	79	0.0037	0.0219	0.011	1.6611	958	41	999	Lespedeza	11	0.19220338983050847	0.14341463414634148	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_medicago	47	0.0129	0.0721	0.0116	5.0889	999	0	0.0018	0.0083	0.0024	2.704	999	0	999	Medicago	47	0.005833333333333333	0.006666666666666667	significant clustering by MPD	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_melilotus	26	0.0099	0.0691	0.0176	3.3638	999	0	0.0015	0.0127	0.0046	2.442	999	0	999	Melilotus	26	0.005833333333333333	0.006666666666666667	significant clustering by MPD	NA	NA
nodL	strict	Strict single-dominant	host_genus	Host genus	ok	0.606	0.569	TRUE	host_genus_oxytropis	5	0.0839	0.066	0.0437	-0.4094	394	605	0.0399	0.0312	0.0226	-0.3837	431	568	999	Oxytropis	5	0.7878181818181818	0.7214414414414414	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.009	0.009	TRUE	host_tribe_actinorhizal	19	0.0138	0.0562	0.0206	2.0595	991	8	0.0024	0.015	0.0066	1.9264	991	8	999	actinorhizal	19	0.035625	0.050294117647058816	significant clustering by MPD	NA	NA
nodL	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.153	0.254	TRUE	host_tribe_amorpheae	15	0.0317	0.0571	0.0249	1.021	847	152	0.0111	0.017	0.0085	0.6987	746	253	999	Amorpheae	15	0.3024489795918367	0.5745238095238095	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.319	0.406	TRUE	host_tribe_crotalarieae	5	0.0184	0.0577	0.0423	0.9309	681	318	0.0114	0.0273	0.0209	0.7625	594	405	999	Crotalarieae	5	0.5225000000000001	0.7108035714285714	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.019	0.018	TRUE	host_tribe_desmodieae	25	0.019	0.0577	0.018	2.1491	981	18	0.0029	0.0127	0.0051	1.8998	982	17	999	Desmodieae	25	0.06685185185185186	0.08549999999999999	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_tribe	Host tribe	ok	1	0.981	TRUE	host_tribe_galegeae	41	0.1372	0.0613	0.0133	-5.6905	0	999	0.0161	0.0094	0.0031	-2.2022	19	980	999	Galegeae	41	1	0.992	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.486	0.735	TRUE	host_tribe_phaseoleae	12	0.065	0.0642	0.0261	-0.0316	514	485	0.0275	0.0209	0.0103	-0.6354	265	734	999	Phaseoleae	12	0.72140625	0.8728125	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	host_tribe	Host tribe	ok	0.001	0.001	TRUE	host_tribe_trifolieae	77	0.0148	0.0688	0.0085	6.366	999	0	0.0027	0.0074	0.0016	2.9444	999	0	999	Trifolieae	77	0.006333333333333333	0.008636363636363636	significant clustering by MPD	NA	NA
nodL	strict	Strict single-dominant	native_status	Native status	ok	0.001	0.011	TRUE	native_status_no	94	0.0233	0.0621	0.0076	5.1187	999	0	0.0041	0.0071	0.0014	2.1606	989	10	999	no	94	0.004	0.07333333333333333	significant clustering by MPD	NA	NA
nodL	strict	Strict single-dominant	native_status	Native status	ok	1	0.869	TRUE	native_status_yes	122	0.0943	0.0709	0.0055	-4.237	0	999	0.0083	0.0071	0.001	-1.1541	131	868	999	yes	122	1	0.9568421052631578	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	ok	0.993	0.557	TRUE	closest_blast_genus_rhizobium	20	0.1095	0.0577	0.0218	-2.3695	7	992	0.0155	0.0151	0.0065	-0.0579	443	556	999	Rhizobium	20	1	0.7622105263157896	not significant / weak evidence	NA	NA
nodL	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	ok	0.001	0.028	TRUE	closest_blast_genus_sinorhizobium	196	0.0402	0.068	0.0021	13.5296	999	0	0.0052	0.0059	3e-4	2.2217	972	27	999	Sinorhizobium	196	0.0021666666666666666	0.06	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	sample_type	Sample type	ok	1	0.984	TRUE	sample_type_nodule	92	0.0848	0.0615	0.0069	-3.363	0	999	0.0101	0.0073	0.0013	-2.0809	16	983	999	nodule	92	1	1	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	sample_type	Sample type	ok	0.013	0.613	TRUE	sample_type_rhizosphere	75	0.0348	0.055	0.0085	2.39	987	12	0.0077	0.0072	0.0017	-0.2937	387	612	999	rhizosphere	75	0.05571428571428571	0.9057142857142857	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	sample_type	Sample type	ok	0.047	0.029	TRUE	sample_type_root	63	0.0419	0.058	0.0092	1.7492	953	46	0.0045	0.008	0.0021	1.7199	971	28	999	root	63	0.16333333333333336	0.10875	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.054	0.025	TRUE	site_blan	9	0.0137	0.0651	0.0307	1.6749	946	53	0.0026	0.0241	0.0135	1.5829	975	24	999	BLAN	9	0.1377391304347826	0.061971830985915494	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	1	0.627	TRUE	site_clbj	8	0.1485	0.0637	0.0325	-2.6067	0	999	0.0283	0.0252	0.0146	-0.2073	373	626	999	CLBJ	8	1	0.7406174496644296	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.002	0.003	TRUE	site_cper	12	0.0069	0.0644	0.0257	2.2443	998	1	6e-4	0.0207	0.0102	1.9741	997	2	999	CPER	12	0.008380952380952381	0.01123404255319149	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.14	0.684	TRUE	site_dcfs	19	0.0412	0.0633	0.0202	1.0904	860	139	0.0188	0.0161	0.0066	-0.408	316	683	999	DCFS	19	0.30419753086419754	0.7868235294117647	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.255	0.254	TRUE	site_dsny	5	0.0176	0.0614	0.0407	1.0749	745	254	0.0088	0.0295	0.0215	0.9635	746	253	999	DSNY	5	0.4579591836734694	0.39214035087719296	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.491	0.797	TRUE	site_jerc	16	0.0553	0.0564	0.0209	0.0482	509	490	0.0233	0.017	0.0079	-0.7973	203	796	999	JERC	16	0.7321008403361345	0.864	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.008	0.01	TRUE	site_nogp	17	0.0111	0.0543	0.0209	2.0715	992	7	0.0017	0.0156	0.0073	1.905	990	9	999	NOGP	17	0.026074074074074072	0.02838709677419355	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	1	0.81	TRUE	site_oaes	57	0.0996	0.055	0.0105	-4.2577	0	999	0.0095	0.0077	0.0021	-0.8637	190	809	999	OAES	57	1	0.864	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.495	0.579	TRUE	site_osbs	9	0.0504	0.0554	0.0304	0.1633	505	494	0.0225	0.0216	0.0135	-0.0703	421	578	999	OSBS	9	0.7321008403361345	0.7064275862068965	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.185	0.055	TRUE	site_scbi	9	0.0183	0.0547	0.0295	1.2332	815	184	0.0029	0.0214	0.013	1.4269	945	54	999	SCBI	9	0.37	0.12100000000000001	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.138	0.107	TRUE	site_tall	8	0.0147	0.0581	0.0315	1.3772	862	137	0.0045	0.0236	0.0144	1.3282	893	106	999	TALL	8	0.30360000000000004	0.2022127659574468	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.153	0.2	TRUE	site_tool	5	0.0121	0.0583	0.0394	1.1749	847	152	0.0066	0.0279	0.0203	1.0478	800	199	999	TOOL	5	0.3244337349397591	0.33207547169811324	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_wood	24	0.0089	0.0581	0.0177	2.777	999	0	0.0012	0.0131	0.0049	2.4018	999	0	999	WOOD	24	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.021	0.025	TRUE	state_al	12	0.0123	0.0643	0.0249	2.0888	979	20	0.003	0.0216	0.0104	1.7806	975	24	999	AL	12	0.06461538461538462	0.06521739130434782	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.05	0.037	TRUE	state_alaska	9	0.0136	0.0644	0.0296	1.7148	950	49	0.0033	0.0242	0.0133	1.5754	963	36	999	Alaska	9	0.13304347826086957	0.08879999999999999	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.117	0.016	TRUE	state_co	17	0.0425	0.0661	0.0203	1.1611	883	116	0.0029	0.0179	0.0075	2.0021	984	15	999	CO	17	0.26836363636363636	0.04363636363636363	significant clustering by MNTD	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.458	0.532	TRUE	state_fl	7	0.0598	0.065	0.0339	0.1536	542	457	0.0275	0.0274	0.0167	-0.0045	468	531	999	FL	7	0.7427027027027028	0.7173033707865168	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.258	0.262	TRUE	state_florida	5	0.0176	0.0636	0.0409	1.123	742	257	0.0088	0.031	0.0219	1.012	738	261	999	Florida	5	0.48375	0.43068493150684933	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.504	0.766	TRUE	state_georgia	14	0.0617	0.061	0.0232	-0.0306	496	503	0.0264	0.0201	0.0089	-0.6995	234	765	999	Georgia	14	0.7957894736842105	0.8378181818181818	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.001	0.238	TRUE	state_nd	60	0.02	0.0546	0.0094	3.6675	999	0	0.0062	0.0079	0.0022	0.7503	762	237	999	ND	60	0.0044444444444444444	0.39666666666666667	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	1	0.718	TRUE	state_ok	57	0.0996	0.0572	0.0099	-4.2668	0	999	0.0095	0.0083	0.0023	-0.5536	282	717	999	OK	57	1	0.836504854368932	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.997	0.675	TRUE	state_tx	8	0.1485	0.0582	0.0312	-2.8915	3	996	0.0283	0.0239	0.0144	-0.3035	325	674	999	TX	8	1	0.7952941176470589	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	state	State	ok	0.026	0.005	TRUE	state_va	18	0.0168	0.0577	0.0198	2.0667	974	25	0.0019	0.0166	0.0073	2.0153	995	4	999	VA	18	0.07609756097560975	0.015789473684210527	significant clustering by MNTD	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.2	0.202	TRUE	host_genus_alnus	6	0.0163	0.0633	0.0366	1.2833	800	199	0.0069	0.0275	0.0181	1.1416	798	201	999	Alnus	6	0.33508771929824566	0.3384385964912281	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	1	0.955	TRUE	host_genus_astragalus	43	0.1203	0.0629	0.0119	-4.8277	0	999	0.0131	0.0084	0.0026	-1.8008	45	954	999	Astragalus	43	1	0.955	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.318	0.361	TRUE	host_genus_crotalaria	5	0.0165	0.0558	0.0392	1.002	682	317	0.0103	0.0267	0.0208	0.7896	639	360	999	Crotalaria	5	0.474515625	0.525609022556391	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.402	0.615	TRUE	host_genus_dalea	12	0.0452	0.0535	0.0249	0.3335	598	401	0.0194	0.0176	0.0096	-0.1823	385	614	999	Dalea	12	0.5730000000000001	0.7174146341463414	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.055	0.034	TRUE	host_genus_desmodium	13	0.0124	0.052	0.0231	1.7102	945	54	0.0025	0.0167	0.0088	1.6197	966	33	999	Desmodium	13	0.1329746835443038	0.08544736842105263	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.219	0.278	TRUE	host_genus_elaeagnus	5	0.012	0.0554	0.0393	1.1033	781	218	0.0066	0.0265	0.0205	0.9715	722	277	999	Elaeagnus	5	0.3575128205128205	0.42820967741935484	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.131	0.058	TRUE	host_genus_lespedeza	11	0.016	0.0527	0.0261	1.4082	869	130	0.0029	0.0184	0.0103	1.5071	942	57	999	Lespedeza	11	0.25021	0.1230888888888889	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.729	0.831	TRUE	host_genus_lupinus	5	0.0772	0.0535	0.0394	-0.6023	271	728	0.0413	0.0253	0.02	-0.7988	169	830	999	Lupinus	5	0.8757169811320754	0.8769116022099448	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_medicago	47	0.0103	0.0546	0.011	4.0391	999	0	0.0016	0.0073	0.0024	2.3745	999	0	999	Medicago	47	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_melilotus	28	0.0078	0.0568	0.0152	3.2211	999	0	5e-4	0.0103	0.0041	2.3967	999	0	999	Melilotus	28	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.848	0.889	TRUE	host_genus_oxytropis	6	0.0999	0.0573	0.0363	-1.1739	152	847	0.0498	0.0252	0.0177	-1.3833	111	888	999	Oxytropis	6	0.9708224852071006	0.9178324324324324	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.008	0.022	TRUE	host_tribe_actinorhizal	19	0.0133	0.0599	0.0193	2.4086	992	7	0.0027	0.0145	0.0064	1.8354	978	21	999	actinorhizal	19	0.026424242424242426	0.05576744186046512	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.157	0.48	TRUE	host_tribe_amorpheae	16	0.0395	0.0621	0.021	1.0738	843	156	0.0158	0.0166	0.007	0.1098	520	479	999	Amorpheae	16	0.30558928571428573	0.6760759493670886	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.273	0.325	TRUE	host_tribe_crotalarieae	5	0.0165	0.0618	0.0413	1.0957	727	272	0.0103	0.0294	0.022	0.8718	675	324	999	Crotalarieae	5	0.4312608695652174	0.5209558823529412	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.008	0.001	TRUE	host_tribe_desmodieae	26	0.0165	0.0591	0.0163	2.6058	992	7	0.0014	0.0124	0.0047	2.3535	999	0	999	Desmodieae	26	0.026424242424242426	0.004541666666666667	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	1	0.982	TRUE	host_tribe_galegeae	49	0.1191	0.0507	0.0107	-6.3946	0	999	0.0131	0.0079	0.0025	-2.106	18	981	999	Galegeae	49	1	0.982	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.726	0.833	TRUE	host_tribe_genisteae	5	0.0772	0.0526	0.0381	-0.6464	274	725	0.0413	0.025	0.0197	-0.828	167	832	999	Genisteae	5	0.8158144329896907	0.9058640776699028	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.62	0.828	TRUE	host_tribe_phaseoleae	12	0.0599	0.0516	0.0237	-0.3495	380	619	0.028	0.0174	0.0098	-1.0767	172	827	999	Phaseoleae	12	0.7593258426966293	0.9058640776699028	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.001	0.001	TRUE	host_tribe_trifolieae	79	0.0119	0.0543	0.0076	5.5648	999	0	0.002	0.0065	0.0015	2.9827	999	0	999	Trifolieae	79	0.005736842105263157	0.004541666666666667	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	native_status	Native status	ok	0.001	0.005	TRUE	native_status_no	97	0.0197	0.0616	0.0067	6.3041	999	0	0.0035	0.0072	0.0013	2.7323	995	4	999	no	97	0.00575	0.02875	significant clustering by MPD	NA	NA
nodL	iupac	Mixed-IUPAC	native_status	Native status	ok	1	0.942	TRUE	native_status_yes	133	0.0819	0.0561	0.005	-5.1316	0	999	0.0074	0.006	0.001	-1.5283	58	941	999	yes	133	1	0.952	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	closest_blast_genus	Closest BLAST genus	ok	0.985	0.41	TRUE	closest_blast_genus_rhizobium	19	0.1085	0.0637	0.0201	-2.2259	15	984	0.0148	0.0166	0.0067	0.2757	590	409	999	Rhizobium	19	1	0.5944999999999999	not significant / weak evidence	NA	NA
nodL	iupac	Mixed-IUPAC	closest_blast_genus	Closest BLAST genus	ok	0.001	0.045	TRUE	closest_blast_genus_sinorhizobium	211	0.0388	0.058	0.0019	10.2703	999	0	0.0046	0.0052	3e-4	1.955	955	44	999	Sinorhizobium	211	0.002230769230769231	0.07676470588235293	significant clustering by MPD	NA	NA
nolG	strict	Strict single-dominant	sample_type	Sample type	ok	0.409	0.058	TRUE	sample_type_nodule	63	0.0088	0.0089	6e-4	0.2025	591	408	9e-4	0.0011	2e-4	1.4157	942	57	999	nodule	63	0.818	0.29000000000000004	not significant / weak evidence	NA	NA
nolG	strict	Strict single-dominant	sample_type	Sample type	ok	0.908	1	TRUE	sample_type_rhizosphere	76	0.0092	0.0085	5e-4	-1.3056	92	907	0.0015	0.0011	1e-4	-3.0902	0	999	999	rhizosphere	76	1	1	not significant / weak evidence	NA	NA
nolG	strict	Strict single-dominant	sample_type	Sample type	ok	0.106	0.024	TRUE	sample_type_root	62	0.0076	0.0084	6e-4	1.2785	894	105	8e-4	0.0011	2e-4	1.8842	976	23	999	root	62	0.318	0.14400000000000002	not significant / weak evidence	NA	NA
nolG	strict	Strict single-dominant	site	Site	ok	0.005	0.074	TRUE	site_blan	10	0.0023	0.0089	0.002	3.2126	995	4	0.0012	0.0024	9e-4	1.3397	926	73	999	BLAN	10	0.01911764705882353	0.185	significant clustering by MPD	NA	NA
nolG	strict	Strict single-dominant	site	Site	ok	0.841	0.04	TRUE	site_clbj	5	0.0118	0.009	0.003	-0.9221	159	840	0.0012	0.0039	0.0017	1.5868	960	39	999	CLBJ	5	0.9906896551724137	0.12380952380952381	not significant / weak evidence	NA	NA
nolG	strict	Strict single-dominant	site	Site	ok	0.137	0.336	TRUE	site_cper	5	0.0056	0.0089	0.003	1.1007	863	136	0.0029	0.0038	0.0017	0.5207	664	335	999	CPER	5	0.2619117647058824	0.52	not significant / weak evidence	NA	NA
nolG	strict	Strict single-dominant	site	Site	ok	0.386	0.438	TRUE	site_dcfs	18	0.0086	0.009	0.0014	0.2795	614	385	0.0016	0.0017	5e-4	0.2509	562	437	999	DCFS	18	0.5638202247191011	0.6122580645161291	not significant / weak evidence	NA	NA
nolG	strict	Strict single-dominant	site	Site	ok	0.005	0.283	TRUE	site_dsny	9	0.0036	0.009	0.0021	2.6037	995	4	0.0019	0.0024	9e-4	0.6101	717	282	999	DSNY	9	0.01911764705882353	0.48792207792207787	significant clustering by MPD	NA	NA
nolG	strict	Strict single-dominant	site	Site	ok	0.101	0.295	TRUE	site_jerc	16	0.0071	0.009	0.0014	1.3363	899	100	0.0014	0.0017	6e-4	0.5895	705	294	999	JERC	16	0.20515625	0.48873417721518986	not significant / weak evidence	NA	NA
