gene	tree_set	tree_set_label	label_type	phylocom_status	p_mpd_cluster	p_mntd_cluster	plot	ntaxa	mpd	mpd.rnd	mpd.sd	nri	mpd.ranklow	mpd.rankhi	mntd	mntd.rnd	mntd.sd	nti	mntd.ranklo	mntd.rankhi	runs	label_value	fdr_mpd	fdr_mntd	interpretation
nifJ	iupac	Mixed-IUPAC	host_genus	ok	0.003	0.003	host_genus_lupinus	8	0.0059	0.0631	0.026	2.2029	997	2	0.003	0.0293	0.0127	2.0677	997	2	999	Lupinus	0.014692307692307694	0.0119375	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	host_genus	ok	0.878	0.632	host_genus_morella	44	0.0763	0.0634	0.0108	-1.1979	122	877	0.0193	0.0184	0.0035	-0.2707	368	631	999	Morella	0.9829239766081871	0.7283313253012049	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_genus	ok	0.054	0.065	host_genus_rhynchosia	6	0.0166	0.0647	0.0314	1.5348	946	53	0.0096	0.0325	0.0166	1.3848	935	64	999	Rhynchosia	0.13055696202531644	0.12932291666666668	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_tribe	ok	0.992	0.368	host_tribe_actinorhizal	261	0.0701	0.0663	0.0017	-2.1855	8	991	0.0091	0.0092	3e-4	0.2977	632	367	999	actinorhizal	1	0.5730285714285714	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_tribe	ok	0.051	0.02	host_tribe_desmodieae	21	0.0399	0.0655	0.0164	1.5544	949	50	0.0121	0.0244	0.0068	1.8183	980	19	999	Desmodieae	0.12595555555555554	0.051904761904761905	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.001	host_tribe_genisteae	8	0.0059	0.0655	0.0265	2.2467	999	0	0.003	0.0308	0.0132	2.1088	999	0	999	Genisteae	0.006055555555555555	0.00545	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	host_tribe	ok	0.339	0.426	host_tribe_phaseoleae	8	0.0525	0.0663	0.0282	0.4885	661	338	0.0276	0.0312	0.0138	0.2615	574	425	999	Phaseoleae	0.5061780821917808	0.6109736842105262	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	native_status	ok	0.999	0.439	native_status_no	37	0.1073	0.071	0.0119	-3.058	1	998	0.0211	0.0218	0.0042	0.1701	561	438	999	no	1	0.6731333333333334	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	native_status	ok	0.001	0.074	native_status_yes	285	0.0555	0.0631	0.0016	4.7461	999	0	0.0083	0.0088	3e-4	1.4717	926	73	999	yes	0.00575	0.22425	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	closest_blast_genus	ok	0.986	1	closest_blast_genus_candidatus	325	0.0636	0.0636	0	-2.1923	14	985	0.0085	0.0085	0	-0.9995	999	999	999	Candidatus	1	1	not significant / weak evidence
nodL	strict	Strict single-dominant	sample_type	ok	1	0.987	sample_type_nodule	86	0.096	0.0617	0.0085	-4.0534	0	999	0.0106	0.0072	0.0015	-2.2364	13	986	999	nodule	1	0.999	not significant / weak evidence
nodL	strict	Strict single-dominant	sample_type	ok	0.002	0.129	sample_type_rhizosphere	71	0.0379	0.0695	0.01	3.1504	998	1	0.0063	0.0084	0.0019	1.1152	871	128	999	rhizosphere	0.02	0.4145454545454545	significant clustering by MPD
nodL	strict	Strict single-dominant	sample_type	ok	0.029	0.105	sample_type_root	59	0.0501	0.0719	0.0114	1.8992	971	28	0.0066	0.0094	0.0022	1.2927	895	104	999	root	0.13714285714285715	0.4145454545454545	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.006	0.055	site_blan	8	0.0093	0.0574	0.0348	1.3825	994	5	0.0038	0.0228	0.015	1.2718	945	54	999	BLAN	0.021666666666666667	0.15166666666666667	significant clustering by MPD
nodL	strict	Strict single-dominant	site	ok	0.993	0.885	site_clbj	7	0.144	0.0594	0.0367	-2.3081	7	992	0.0456	0.0248	0.0168	-1.2386	115	884	999	CLBJ	1	0.9366141732283465	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.001	0.006	site_cper	12	0.0081	0.0589	0.0289	1.7614	999	0	0.0022	0.0202	0.0109	1.6508	994	5	999	CPER	0.005652173913043478	0.026	significant clustering by MPD
nodL	strict	Strict single-dominant	site	ok	0.168	0.476	site_dcfs	18	0.0368	0.0592	0.0216	1.0381	832	167	0.0151	0.0161	0.0072	0.1517	524	475	999	DCFS	0.31200000000000006	0.6582978723404256	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.289	0.326	site_dsny	5	0.0189	0.06	0.0434	0.9482	711	288	0.0102	0.0288	0.0217	0.8572	674	325	999	DSNY	0.45817073170731704	0.5168292682926829	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.463	0.788	site_jerc	16	0.0596	0.063	0.0238	0.1435	537	462	0.0248	0.0177	0.008	-0.8968	212	787	999	JERC	0.6403191489361703	0.9366141732283465	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.002	0.007	site_nogp	17	0.0127	0.0655	0.0238	2.2189	998	1	0.0026	0.0174	0.0077	1.9163	993	6	999	NOGP	0.009285714285714286	0.02935483870967742	significant clustering by MPD
nodL	strict	Strict single-dominant	site	ok	1	0.888	site_oaes	48	0.1242	0.07	0.0127	-4.2662	0	999	0.0125	0.0091	0.0026	-1.2857	112	887	999	OAES	1	0.9366141732283465	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.416	0.535	site_osbs	9	0.0622	0.0736	0.0331	0.3432	584	415	0.0264	0.0263	0.0139	-0.0097	465	534	999	OSBS	0.5878260869565217	0.7025252525252526	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.084	0.033	site_scbi	9	0.0197	0.0765	0.0346	1.6425	916	83	0.0041	0.0269	0.0141	1.6172	967	32	999	SCBI	0.1782258064516129	0.10214285714285715	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.106	0.081	site_tall	8	0.0201	0.0776	0.0361	1.593	894	105	0.0058	0.0301	0.0156	1.5611	919	80	999	TALL	0.20878787878787877	0.19867924528301886	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.101	0.127	site_tool	5	0.0137	0.0724	0.0454	1.2949	899	100	0.0066	0.0342	0.0228	1.2121	873	126	999	TOOL	0.20515625	0.2620634920634921	not significant / weak evidence
nodL	strict	Strict single-dominant	site	ok	0.001	0.002	site_wood	24	0.0104	0.0672	0.0194	2.9384	999	0	0.0016	0.0148	0.0055	2.3716	998	1	999	WOOD	0.005652173913043478	0.011818181818181818	significant clustering by MPD
nodL	strict	Strict single-dominant	state	ok	0.072	0.059	state_al	12	0.0161	0.0567	0.0279	1.4558	928	71	0.0039	0.0193	0.0108	1.4284	941	58	999	AL	0.1714285714285714	0.19666666666666666	not significant / weak evidence
nodL	strict	Strict single-dominant	state	ok	0.086	0.035	state_alaska	9	0.0148	0.0583	0.033	1.3192	914	85	0.0033	0.0222	0.0139	1.3643	965	34	999	Alaska	0.19772727272727272	0.12962962962962965	not significant / weak evidence
nodL	strict	Strict single-dominant	state	ok	0.131	0.295	state_co	16	0.0332	0.0577	0.0236	1.0403	869	130	0.0135	0.0174	0.0082	0.4747	705	294	999	CO	0.26734693877551025	0.5033898305084745	not significant / weak evidence
nodL	strict	Strict single-dominant	state	ok	0.687	0.696	state_fl	7	0.0749	0.0612	0.0386	-0.3557	313	686	0.0337	0.0259	0.0178	-0.4406	304	695	999	FL	0.9090909090909091	0.8923076923076924	not significant / weak evidence
nodL	strict	Strict single-dominant	state	ok	0.273	0.294	state_florida	5	0.0189	0.0633	0.0446	0.9946	727	272	0.0102	0.0303	0.0223	0.898	706	293	999	Florida	0.48750000000000004	0.5033898305084745	not significant / weak evidence
nodL	strict	Strict single-dominant	state	ok	0.596	0.805	state_georgia	14	0.0663	0.0611	0.0267	-0.1919	404	595	0.0278	0.0188	0.0093	-0.9793	195	804	999	Georgia	0.8514285714285714	0.9258064516129032	not significant / weak evidence
nodL	strict	Strict single-dominant	state	ok	0.001	0.052	state_nd	59	0.0195	0.066	0.011	4.2321	999	0	0.0051	0.0083	0.0022	1.4979	948	51	999	ND	0.006666666666666667	0.17931034482758618	significant clustering by MPD
nodL	strict	Strict single-dominant	state	ok	1	0.834	state_ok	48	0.1242	0.0746	0.0125	-3.9586	0	999	0.0125	0.0098	0.0027	-1.008	166	833	999	OK	1	0.9258064516129032	not significant / weak evidence
nodL	strict	Strict single-dominant	state	ok	0.984	0.834	state_tx	7	0.144	0.0696	0.0379	-1.9642	16	983	0.0456	0.0288	0.0173	-0.9692	166	833	999	TX	1	0.9258064516129032	not significant / weak evidence
nodL	strict	Strict single-dominant	state	ok	0.022	0.015	state_va	17	0.0171	0.0665	0.0234	2.1113	978	21	0.0033	0.0185	0.0076	1.9847	985	14	999	VA	0.07586206896551723	0.06521739130434782	not significant / weak evidence
nodL	strict	Strict single-dominant	host_genus	ok	0.284	0.287	host_genus_alnus	6	0.017	0.0553	0.0388	0.9867	716	283	0.0073	0.0243	0.0182	0.9351	713	286	999	Alnus	0.4623255813953488	0.5286842105263158	not significant / weak evidence
nodL	strict	Strict single-dominant	host_genus	ok	1	0.992	host_genus_astragalus	36	0.1357	0.0587	0.0144	-5.3609	0	999	0.0174	0.0091	0.0033	-2.5375	8	991	999	Astragalus	1	0.998	not significant / weak evidence
nodL	strict	Strict single-dominant	host_genus	ok	0.337	0.413	host_genus_crotalaria	5	0.0184	0.0597	0.0442	0.9356	663	336	0.0114	0.0278	0.022	0.7461	587	412	999	Crotalaria	0.5019148936170212	0.6151063829787233	not significant / weak evidence
nodL	strict	Strict single-dominant	host_genus	ok	0.168	0.272	host_genus_dalea	11	0.0338	0.0627	0.0298	0.9687	832	167	0.0139	0.0206	0.0112	0.5995	728	271	999	Dalea	0.2977215189873418	0.5145945945945947	not significant / weak evidence
nodL	strict	Strict single-dominant	host_genus	ok	0.065	0.055	host_genus_desmodium	13	0.0168	0.0645	0.0262	1.8188	935	64	0.0037	0.0197	0.0096	1.6741	945	54	999	Desmodium	0.168	0.175	not significant / weak evidence
nodL	strict	Strict single-dominant	host_genus	ok	0.064	0.141	host_genus_elaeagnus	5	0.0091	0.0659	0.0443	1.2821	936	63	0.0055	0.0309	0.0221	1.1475	859	140	999	Elaeagnus	0.168	0.3345762711864406	not significant / weak evidence
nodL	strict	Strict single-dominant	host_genus	ok	0.078	0.043	host_genus_lespedeza	11	0.0169	0.0647	0.029	1.6511	922	77	0.0037	0.0211	0.0105	1.6634	957	42	999	Lespedeza	0.18508474576271186	0.14682926829268292	not significant / weak evidence
nodL	strict	Strict single-dominant	host_genus	ok	0.001	0.001	host_genus_medicago	47	0.0129	0.0718	0.0118	4.98	999	0	0.0018	0.0083	0.0025	2.6045	999	0	999	Medicago	0.006363636363636364	0.008235294117647058	significant clustering by MPD
nodL	strict	Strict single-dominant	host_genus	ok	0.001	0.001	host_genus_melilotus	26	0.0099	0.0694	0.018	3.3007	999	0	0.0015	0.0126	0.0047	2.3933	999	0	999	Melilotus	0.006363636363636364	0.008235294117647058	significant clustering by MPD
nodL	strict	Strict single-dominant	host_genus	ok	0.598	0.579	host_genus_oxytropis	5	0.0839	0.0686	0.0445	-0.3448	402	597	0.0399	0.0317	0.0222	-0.3704	421	578	999	Oxytropis	0.782429906542056	0.7302702702702702	not significant / weak evidence
nodL	strict	Strict single-dominant	host_tribe	ok	0.015	0.015	host_tribe_actinorhizal	19	0.0138	0.0542	0.0206	1.9594	985	14	0.0024	0.0146	0.0068	1.8125	985	14	999	actinorhizal	0.05277777777777778	0.07916666666666666	not significant / weak evidence
nodL	strict	Strict single-dominant	host_tribe	ok	0.147	0.252	host_tribe_amorpheae	15	0.0317	0.0551	0.0234	1.0001	853	146	0.0111	0.0166	0.0082	0.6666	748	251	999	Amorpheae	0.29291666666666666	0.5839024390243902	not significant / weak evidence
nodL	strict	Strict single-dominant	host_tribe	ok	0.304	0.387	host_tribe_crotalarieae	5	0.0184	0.0577	0.0429	0.9184	696	303	0.0114	0.0272	0.0214	0.7402	613	386	999	Crotalarieae	0.5066666666666667	0.6954716981132076	not significant / weak evidence
nodL	strict	Strict single-dominant	host_tribe	ok	0.021	0.021	host_tribe_desmodieae	25	0.019	0.0581	0.0183	2.1402	979	20	0.0029	0.0126	0.0052	1.8479	979	20	999	Desmodieae	0.07125000000000001	0.095	not significant / weak evidence
nodL	strict	Strict single-dominant	host_tribe	ok	1	0.975	host_tribe_galegeae	41	0.1372	0.0617	0.0135	-5.5825	0	999	0.0161	0.0094	0.0031	-2.156	25	974	999	Galegeae	1	0.989	not significant / weak evidence
nodL	strict	Strict single-dominant	host_tribe	ok	0.488	0.753	host_tribe_phaseoleae	12	0.065	0.0649	0.0272	-0.0052	512	487	0.0275	0.0208	0.01	-0.6675	247	752	999	Phaseoleae	0.7190769230769231	0.885493827160494	not significant / weak evidence
nodL	strict	Strict single-dominant	host_tribe	ok	0.001	0.002	host_tribe_trifolieae	77	0.0148	0.0691	0.0084	6.4701	999	0	0.0027	0.0074	0.0017	2.8111	998	1	999	Trifolieae	0.006333333333333333	0.014615384615384615	significant clustering by MPD
nodL	strict	Strict single-dominant	native_status	ok	0.001	0.016	native_status_no	94	0.0233	0.0618	0.0081	4.7534	999	0	0.0041	0.007	0.0014	2.0534	984	15	999	no	0.0033333333333333335	0.085	significant clustering by MPD
nodL	strict	Strict single-dominant	native_status	ok	1	0.859	native_status_yes	122	0.0943	0.071	0.0059	-3.9701	0	999	0.0083	0.0071	0.001	-1.1755	141	858	999	yes	1	0.9544444444444444	not significant / weak evidence
nodL	strict	Strict single-dominant	closest_blast_genus	ok	0.984	0.529	closest_blast_genus_rhizobium	20	0.1095	0.0592	0.0217	-2.3214	16	983	0.0155	0.0157	0.0067	0.0217	471	528	999	Rhizobium	1	0.7238947368421054	not significant / weak evidence
nodL	strict	Strict single-dominant	closest_blast_genus	ok	0.001	0.038	closest_blast_genus_sinorhizobium	196	0.0402	0.0679	0.0021	13.2428	999	0	0.0052	0.0059	3e-4	2.1084	962	37	999	Sinorhizobium	0.0023636363636363638	0.076	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	sample_type	ok	0.999	0.978	sample_type_nodule	92	0.0848	0.0621	0.0072	-3.1361	1	998	0.0101	0.0074	0.0014	-1.9678	22	977	999	nodule	1	1	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	sample_type	ok	0.011	0.644	sample_type_rhizosphere	75	0.0348	0.0549	0.0085	2.3785	989	10	0.0077	0.0071	0.0017	-0.3521	356	643	999	rhizosphere	0.04714285714285714	0.9143478260869565	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	sample_type	ok	0.066	0.036	sample_type_root	63	0.0419	0.0571	0.0095	1.5959	934	65	0.0045	0.008	0.0021	1.6958	964	35	999	root	0.198	0.13499999999999998	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.061	0.024	site_blan	9	0.0137	0.0634	0.0296	1.679	939	60	0.0026	0.0238	0.0132	1.6014	976	23	999	BLAN	0.15559420289855072	0.06034285714285714	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.999	0.613	site_clbj	8	0.1485	0.0652	0.0311	-2.6786	1	998	0.0283	0.0262	0.0146	-0.145	387	612	999	CLBJ	1	0.7339319727891156	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.002	0.001	site_cper	12	0.0069	0.0643	0.0264	2.172	998	1	6e-4	0.0207	0.0102	1.9663	999	0	999	CPER	0.008585365853658537	0.004292682926829269	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	site	ok	0.117	0.664	site_dcfs	19	0.0412	0.0652	0.0195	1.23	883	116	0.0188	0.0161	0.0064	-0.4288	336	663	999	DCFS	0.264	0.7739337748344371	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.239	0.245	site_dsny	5	0.0176	0.0632	0.0412	1.1078	761	238	0.0088	0.0311	0.0221	1.0077	755	244	999	DSNY	0.43999999999999995	0.385	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.491	0.811	site_jerc	16	0.0553	0.0557	0.0204	0.0197	509	490	0.0233	0.0168	0.0075	-0.8594	189	810	999	JERC	0.7323389830508474	0.8735999999999999	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.007	0.008	site_nogp	17	0.0111	0.0538	0.0206	2.0789	993	6	0.0017	0.0154	0.0072	1.9122	992	7	999	NOGP	0.022	0.024275862068965516	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	site	ok	1	0.798	site_oaes	57	0.0996	0.0549	0.0101	-4.4303	0	999	0.0095	0.0077	0.0022	-0.8434	202	797	999	OAES	1	0.8735999999999999	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.461	0.563	site_osbs	9	0.0504	0.057	0.029	0.2291	539	460	0.0225	0.0223	0.0131	-0.0199	437	562	999	OSBS	0.6994482758620689	0.6953846153846154	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.179	0.05	site_scbi	9	0.0183	0.055	0.0299	1.227	821	178	0.0029	0.0216	0.0131	1.4325	950	49	999	SCBI	0.37063529411764706	0.11139240506329114	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.137	0.12	site_tall	8	0.0147	0.0575	0.0312	1.3707	863	136	0.0045	0.0236	0.0143	1.3339	880	119	999	TALL	0.30140000000000006	0.21551020408163266	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.166	0.226	site_tool	5	0.0121	0.0579	0.0409	1.1189	834	165	0.0066	0.0278	0.0212	1.0041	774	225	999	TOOL	0.34990476190476194	0.3682962962962963	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	site	ok	0.001	0.002	site_wood	24	0.0089	0.0573	0.0175	2.7705	999	0	0.0012	0.0133	0.0052	2.327	998	1	999	WOOD	0.0046315789473684215	0.00748936170212766	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	state	ok	0.016	0.018	state_al	12	0.0123	0.0657	0.0253	2.113	984	15	0.003	0.0223	0.0104	1.8555	982	17	999	AL	0.05052631578947368	0.047999999999999994	significant clustering by MNTD
nodL	iupac	Mixed-IUPAC	state	ok	0.067	0.046	state_alaska	9	0.0136	0.0639	0.0309	1.6256	933	66	0.0033	0.0242	0.0137	1.5229	954	45	999	Alaska	0.17361702127659576	0.10036363636363635	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	state	ok	0.129	0.021	state_co	17	0.0425	0.0661	0.0218	1.0819	871	128	0.0029	0.018	0.0078	1.9238	979	20	999	CO	0.2866666666666667	0.053617021276595754	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	state	ok	0.471	0.49	state_fl	7	0.0598	0.0645	0.0354	0.1348	529	470	0.0275	0.0282	0.0173	0.0421	510	489	999	FL	0.7637837837837838	0.6758620689655173	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	state	ok	0.209	0.208	state_florida	5	0.0176	0.065	0.0396	1.197	791	208	0.0088	0.0316	0.0207	1.1011	792	207	999	Florida	0.4324137931034483	0.35657142857142854	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	state	ok	0.536	0.778	state_georgia	14	0.0617	0.0602	0.024	-0.0651	464	535	0.0264	0.0194	0.0093	-0.7516	222	777	999	Georgia	0.836883116883117	0.84	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	state	ok	0.001	0.213	state_nd	60	0.02	0.0547	0.0095	3.6507	999	0	0.0062	0.0079	0.0021	0.7874	787	212	999	ND	0.005	0.36	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	state	ok	1	0.708	state_ok	57	0.0996	0.0565	0.0106	-4.08	0	999	0.0095	0.0083	0.0022	-0.564	292	707	999	OK	1	0.8180769230769229	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	state	ok	0.997	0.674	state_tx	8	0.1485	0.0581	0.0309	-2.9248	3	996	0.0283	0.024	0.0146	-0.2951	326	673	999	TX	1	0.8007920792079208	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	state	ok	0.024	0.011	state_va	18	0.0168	0.0586	0.0203	2.0584	976	23	0.0019	0.0162	0.007	2.0267	989	10	999	VA	0.07024390243902438	0.033	significant clustering by MNTD
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.194	0.194	host_genus_alnus	6	0.0163	0.0641	0.0354	1.3485	806	193	0.0069	0.0278	0.0176	1.1895	806	193	999	Alnus	0.3250350877192983	0.3305130434782609	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_genus	ok	1	0.957	host_genus_astragalus	43	0.1203	0.0628	0.0114	-5.0426	0	999	0.0131	0.0083	0.0027	-1.8132	43	956	999	Astragalus	1	0.957	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.302	0.358	host_genus_crotalaria	5	0.0165	0.0565	0.0387	1.0336	698	301	0.0103	0.0269	0.0199	0.8336	642	357	999	Crotalaria	0.45418897637795275	0.5141203007518798	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.392	0.62	host_genus_dalea	12	0.0452	0.0536	0.0238	0.3535	608	391	0.0194	0.0176	0.0092	-0.192	380	619	999	Dalea	0.5658195488721806	0.7276748466257668	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.047	0.039	host_genus_desmodium	13	0.0124	0.0537	0.023	1.7957	953	46	0.0025	0.0174	0.0088	1.6855	961	38	999	Desmodium	0.12131081081081081	0.0955	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.225	0.288	host_genus_elaeagnus	5	0.012	0.0526	0.0392	1.0354	775	224	0.0066	0.0249	0.0199	0.9199	712	287	999	Elaeagnus	0.3674322033898305	0.44361290322580643	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.117	0.055	host_genus_lespedeza	11	0.016	0.0544	0.0259	1.4834	883	116	0.0029	0.0185	0.01	1.5568	945	54	999	Lespedeza	0.22347	0.11803370786516855	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.711	0.839	host_genus_lupinus	5	0.0772	0.0528	0.0395	-0.6169	289	710	0.0413	0.0248	0.0207	-0.7938	161	838	999	Lupinus	0.8607088607594936	0.880489010989011	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.002	host_genus_medicago	47	0.0103	0.054	0.011	3.9814	999	0	0.0016	0.0072	0.0025	2.3119	998	1	999	Medicago	0.006366666666666666	0.008304347826086958	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_melilotus	28	0.0078	0.057	0.0149	3.3133	999	0	5e-4	0.0107	0.0042	2.4483	999	0	999	Melilotus	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	host_genus	ok	0.843	0.883	host_genus_oxytropis	6	0.0999	0.0587	0.0362	-1.1371	157	842	0.0498	0.0259	0.0178	-1.3404	117	882	999	Oxytropis	0.9699578313253012	0.9116378378378377	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_tribe	ok	0.005	0.017	host_tribe_actinorhizal	19	0.0133	0.062	0.019	2.5664	995	4	0.0027	0.0149	0.0065	1.8952	983	16	999	actinorhizal	0.01703125	0.04751282051282051	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	host_tribe	ok	0.16	0.481	host_tribe_amorpheae	16	0.0395	0.0613	0.021	1.0399	840	159	0.0158	0.0166	0.0075	0.0963	519	480	999	Amorpheae	0.31142857142857144	0.6746962025316455	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_tribe	ok	0.245	0.308	host_tribe_crotalarieae	5	0.0165	0.0598	0.0387	1.1162	755	244	0.0103	0.0284	0.0203	0.8941	692	307	999	Crotalarieae	0.41084615384615386	0.4937058823529412	not significant / weak evidence
nodL	iupac	Mixed-IUPAC	host_tribe	ok	0.003	0.001	host_tribe_desmodieae	26	0.0165	0.0586	0.0162	2.597	997	2	0.0014	0.0124	0.0045	2.4421	999	0	999	Desmodieae	0.011678571428571429	0.00545	significant clustering by MPD
nodL	iupac	Mixed-IUPAC	host_tribe	ok	1	0.984	host_tribe_galegeae	49	0.1191	0.051	0.0111	-6.1608	0	999	0.0131	0.0078	0.0025	-2.156	16	983	999	Galegeae	1	0.984	not significant / weak evidence
