gene	tree_set	tree_set_label	label_type	label_value	ntaxa	mpd	mpd_random	nri	p_mpd_cluster	fdr_mpd	mntd	mntd_random	nti	p_mntd_cluster	fdr_mntd	interpretation
nodL	strict	Strict single-dominant	sample_type	rhizosphere	71	0.0379	0.0695	3.1504	0.002	0.02	0.0063	0.0084	1.1152	0.129	0.4145454545454545	significant clustering by MPD
nodL	strict	Strict single-dominant	site	CPER	12	0.0081	0.0589	1.7614	0.001	0.005652173913043478	0.0022	0.0202	1.6508	0.006	0.026	significant clustering by MPD
nodL	strict	Strict single-dominant	site	WOOD	24	0.0104	0.0672	2.9384	0.001	0.005652173913043478	0.0016	0.0148	2.3716	0.002	0.011818181818181818	significant clustering by MPD
nodL	strict	Strict single-dominant	site	NOGP	17	0.0127	0.0655	2.2189	0.002	0.009285714285714286	0.0026	0.0174	1.9163	0.007	0.02935483870967742	significant clustering by MPD
nodL	strict	Strict single-dominant	site	BLAN	8	0.0093	0.0574	1.3825	0.006	0.021666666666666667	0.0038	0.0228	1.2718	0.055	0.15166666666666667	significant clustering by MPD
nodL	strict	Strict single-dominant	state	ND	59	0.0195	0.066	4.2321	0.001	0.006666666666666667	0.0051	0.0083	1.4979	0.052	0.17931034482758618	significant clustering by MPD
nodX	strict	Strict single-dominant	host_genus	Alnus	11	0.0204	0.0336	1.2871	0.048	0.13714285714285715	0	0.006	1.4751	0.002	0.012173913043478262	significant clustering by MNTD
nodX	strict	Strict single-dominant	site	BLAN	9	0.0068	0.0412	2.2143	0.001	0.005652173913043478	0.0026	0.009	0.9644	0.179	0.35119402985074627	significant clustering by MPD
nodX	strict	Strict single-dominant	site	OSBS	11	0.0134	0.0415	1.9986	0.002	0.009285714285714286	8e-4	0.0079	1.3278	0.008	0.0325	significant clustering by MPD
nodX	strict	Strict single-dominant	site	ORNL	11	0.0145	0.0432	1.9377	0.004	0.016774193548387096	0.0015	0.0087	1.3014	0.033	0.10214285714285715	significant clustering by MPD
nodX	strict	Strict single-dominant	site	SCBI	6	0.01	0.0426	1.6168	0.011	0.03575	0.0049	0.0129	0.7908	0.303	0.492375	significant clustering by MPD
nodX	strict	Strict single-dominant	site	DEJU	8	0.0269	0.0419	0.8633	0.22	0.3666666666666667	2e-4	0.0099	1.3361	0.004	0.018571428571428572	significant clustering by MNTD
nodX	strict	Strict single-dominant	state	FL	11	0.0134	0.0434	1.9022	0.001	0.006666666666666667	8e-4	0.0086	1.3578	0.007	0.03888888888888889	significant clustering by MPD
nodX	strict	Strict single-dominant	state	VA	15	0.0082	0.0438	2.6738	0.001	0.006666666666666667	0.0027	0.0072	1.0655	0.21	0.4375	significant clustering by MPD
nodX	strict	Strict single-dominant	state	TN	12	0.0184	0.0432	1.6178	0.004	0.02105263157894737	0.002	0.0082	1.1595	0.094	0.2611111111111111	significant clustering by MPD
nodX	strict	Strict single-dominant	state	Alaska	13	0.0241	0.0426	1.3276	0.049	0.14	1e-4	0.0078	1.5555	0.001	0.007692307692307693	significant clustering by MNTD
noeA	strict	Strict single-dominant	host_genus	Melilotus	27	0.0035	0.0051	2.1215	0.002	0.0112	6e-4	0.0011	1.5544	0.019	0.07823529411764706	significant clustering by MPD
noeA	strict	Strict single-dominant	host_tribe	Desmodieae	25	0.0032	0.0048	2.1362	0.003	0.016764705882352942	5e-4	0.0011	1.611	0.02	0.095	significant clustering by MPD
noeA	strict	Strict single-dominant	site	CPER	11	0.0025	0.0047	1.8087	0.005	0.018571428571428572	5e-4	0.0016	1.4833	0.02	0.07027027027027027	significant clustering by MPD
noeA	strict	Strict single-dominant	site	BLAN	10	0.0026	0.0046	1.6088	0.013	0.03930232558139535	8e-4	0.0016	1.0865	0.108	0.2507142857142857	significant clustering by MPD
noeA	strict	Strict single-dominant	state	VA	18	0.0032	0.005	1.8655	0.009	0.03913043478260869	8e-4	0.0014	1.0982	0.113	0.2973684210526316	significant clustering by MPD
noeB	strict	Strict single-dominant	closest_blast_genus	Sinorhizobium	132	0.0155	0.0155	6.3464	0.001	0.0023636363636363638	0.002	0.002	-0.9995	1	1	significant clustering by MPD
noeB	strict	Strict single-dominant	host_genus	Melilotus	21	0.008	0.016	2.8858	0.001	0.006363636363636364	0.0011	0.0034	1.841	0.002	0.012173913043478262	significant clustering by MPD
noeB	strict	Strict single-dominant	host_genus	Desmodium	7	0.0063	0.0159	1.761	0.011	0.044	0.0032	0.0055	0.8014	0.191	0.40515151515151515	significant clustering by MPD
noeB	strict	Strict single-dominant	host_tribe	Desmodieae	15	0.0087	0.0156	2.062	0.009	0.03717391304347826	0.0015	0.0038	1.4529	0.02	0.095	significant clustering by MPD
noeB	strict	Strict single-dominant	site	BLAN	8	0.0065	0.0181	2.2882	0.002	0.009285714285714286	0.0032	0.0062	1.0621	0.098	0.234	significant clustering by MPD
noeB	strict	Strict single-dominant	site	OAES	36	0.0172	0.0166	-0.2782	0.629	0.8029411764705882	0.0017	0.0032	1.7522	0.009	0.035454545454545454	significant clustering by MNTD
noeB	strict	Strict single-dominant	state	VA	14	0.0078	0.0163	2.4488	0.001	0.006666666666666667	0.0022	0.0042	1.134	0.061	0.19677419354838707	significant clustering by MPD
noeB	strict	Strict single-dominant	state	AL	6	0.0087	0.0178	1.4834	0.037	0.11212121212121212	4e-4	0.0072	1.9351	0.002	0.013333333333333334	significant clustering by MNTD
nolF	strict	Strict single-dominant	site	WOOD	30	0.0047	0.0073	1.2349	0.001	0.005652173913043478	8e-4	0.0013	0.4664	0.369	0.5577906976744186	significant clustering by MPD
nolF	strict	Strict single-dominant	site	SCBI	9	0.0032	0.0073	1.0002	0.005	0.018571428571428572	0.0012	0.002	0.3654	0.312	0.5007407407407407	significant clustering by MPD
nolF	strict	Strict single-dominant	site	TOOL	7	0.0031	0.0073	0.9028	0.005	0.018571428571428572	0.0012	0.0023	0.4747	0.201	0.384264705882353	significant clustering by MPD
nolF	strict	Strict single-dominant	state	VA	21	0.005	0.0073	0.9076	0.011	0.0423076923076923	0.0012	0.0015	0.2012	0.66	0.8697368421052633	significant clustering by MPD
nolG	strict	Strict single-dominant	closest_blast_genus	Sinorhizobium	201	0.0086	0.0086	4.4362	0.001	0.0023636363636363638	9e-4	9e-4	-0.9995	1	1	significant clustering by MPD
nolG	strict	Strict single-dominant	host_tribe	Desmodieae	31	0.0064	0.0089	2.6978	0.005	0.02375	0.0012	0.0013	0.4907	0.351	0.6668999999999999	significant clustering by MPD
nolG	strict	Strict single-dominant	native_status	no	89	0.0078	0.0088	2.4241	0.01	0.028571428571428574	0.0011	0.0011	-0.0399	0.507	0.78	significant clustering by MPD
nolG	strict	Strict single-dominant	site	WOOD	29	0.0044	0.0086	3.6962	0.001	0.005652173913043478	6e-4	0.0014	2.1156	0.002	0.011818181818181818	significant clustering by MPD
nolG	strict	Strict single-dominant	site	BLAN	10	0.0023	0.0089	3.1776	0.003	0.013448275862068964	0.0012	0.0023	1.3427	0.07	0.1784313725490196	significant clustering by MPD
nolG	strict	Strict single-dominant	site	DSNY	9	0.0036	0.0091	2.6753	0.005	0.018571428571428572	0.0019	0.0024	0.6193	0.275	0.47666666666666674	significant clustering by MPD
nolG	strict	Strict single-dominant	site	TALL	10	0.0036	0.0085	2.4391	0.012	0.037142857142857144	0.0018	0.0023	0.6059	0.264	0.4637837837837838	significant clustering by MPD
nolG	strict	Strict single-dominant	site	OSBS	8	0.0055	0.0084	1.275	0.122	0.23671641791044776	5e-4	0.0026	2.043	0.004	0.018571428571428572	significant clustering by MNTD
nolG	strict	Strict single-dominant	state	VA	20	0.0037	0.0088	3.711	0.001	0.006666666666666667	0.0018	0.0016	-0.459	0.722	0.9139240506329114	significant clustering by MPD
nolG	strict	Strict single-dominant	state	ND	63	0.0071	0.0087	2.8274	0.005	0.025	0.0012	0.0012	-0.2148	0.585	0.8013698630136985	significant clustering by MPD
nolG	strict	Strict single-dominant	state	Florida	9	0.0036	0.0093	2.7141	0.008	0.03636363636363637	0.0019	0.0026	0.7221	0.237	0.4745098039215686	significant clustering by MPD
