gene	tree_set	tree_set_label	label_type	group	n_tips	mean_within_tree_distance	median_within_tree_distance	min_within_tree_distance	max_within_tree_distance	mean_between_group_distance	within_between_ratio
noeB	strict	Strict single-dominant	site	NOGP	15	0.019753425230476192	0.0145190025	2.0508e-6	0.08247250669999999	0.017366634696182347	1.1374354085318858
noeB	strict	Strict single-dominant	state	VA	14	0.0077881395659340664	0.0042633045	0	0.020127426400000002	0.013470825319733657	0.5781486568996689
noeB	strict	Strict single-dominant	state	AL	6	0.00870676926	0.013803003000000001	0	0.0145190025	0.01190155668915344	0.7315655831757681
noeB	strict	Strict single-dominant	state	CO	7	0.014533200704761905	0.0145200529	5.1521999999999996e-6	0.030315211800000002	0.014770895319771424	0.98390790741768
noeB	strict	Strict single-dominant	state	OK	36	0.017181975294126985	0.015897159500000004	0	0.04250463959999999	0.016205837967939816	1.0602336841895046
noeB	strict	Strict single-dominant	state	ND	50	0.018650551431673466	0.016638703200000007	0	0.08320981770000001	0.01622310564014634	1.1496289209582702
nolF	strict	Strict single-dominant	closest_blast_genus	Sinorhizobium	208	0.00717129822844668	0.0067349319	0	0.0959785304	NA	NA
nolF	strict	Strict single-dominant	site	TOOL	7	0.0031297724571428573	0.0029125504000000004	5.489700000000001e-6	0.006079073000000001	0.006470929386069653	0.4836666065125824
nolF	strict	Strict single-dominant	site	SCBI	9	0.0031592201500000006	0.00333560425	2.9948000000000005e-6	0.007792773300000005	0.006908761303629258	0.45727736292472904
nolF	strict	Strict single-dominant	site	DSNY	8	0.0046356854178571435	0.00423383695	1.7294900000000003e-5	0.0097841308	0.008056866026874998	0.575370795839729
nolF	strict	Strict single-dominant	site	WOOD	30	0.004703325053793103	0.0029354411999999996	0	0.015610130499999994	0.006501117274307117	0.7234641147577789
nolF	strict	Strict single-dominant	site	CLBJ	5	0.0050095750000000005	0.0067914240000000025	1.9966e-6	0.008650220799999997	0.006178551606502462	0.8108008671041605
nolF	strict	Strict single-dominant	site	TALL	9	0.005838315211111109	0.00532822275	3.2621000000000005e-6	0.012577280299999995	0.0068201984031267425	0.856033045671298
nolF	strict	Strict single-dominant	site	CPER	13	0.005867064702564102	0.006383636749999999	0	0.012676009600000001	0.006744001369783037	0.8699678990060545
nolF	strict	Strict single-dominant	site	OAES	39	0.006140109665317139	0.0058273655	0	0.014508350799999993	0.006983668939402217	0.8792097275222093
nolF	strict	Strict single-dominant	site	DCFS	20	0.006211611027894736	0.006761865650000001	0	0.014939232799999997	0.007377014033031912	0.8420223955222433
nolF	strict	Strict single-dominant	site	JERC	10	0.006317223315555555	0.006021209499999999	7.9215e-6	0.0127469743	0.006939872477777777	0.9102794519328687
nolF	strict	Strict single-dominant	site	BLAN	12	0.006404960948484848	0.004953283100000001	3.9930000000000006e-6	0.014729352099999997	0.007343842044132652	0.87215396382362
nolF	strict	Strict single-dominant	site	OSBS	6	0.0068119694666666656	0.009641431	8.2543e-6	0.011527012899999996	0.006729979748184818	1.012182758574268
nolF	strict	Strict single-dominant	site	NOGP	17	0.014972513085294119	0.005885163299999999	0	0.09096813790000008	0.010904214335571295	1.3730941656613793
nolF	strict	Strict single-dominant	state	Alaska	10	0.004328700242222222	0.0031797409000000002	5.489700000000001e-6	0.0127460916	0.006613367187474746	0.6545380166430917
nolF	strict	Strict single-dominant	state	Florida	8	0.0046356854178571435	0.00423383695	1.7294900000000003e-5	0.0097841308	0.008056866026874998	0.575370795839729
nolF	strict	Strict single-dominant	state	VA	21	0.005005298454285715	0.0038743176999999998	0	0.014729352099999997	0.007287242507715814	0.6868576761355271
nolF	strict	Strict single-dominant	state	TX	5	0.0050095750000000005	0.0067914240000000025	1.9966e-6	0.008650220799999997	0.006178551606502462	0.8108008671041605
nolF	strict	Strict single-dominant	state	OK	39	0.006140109665317139	0.0058273655	0	0.014508350799999993	0.006983668939402217	0.8792097275222093
nolF	strict	Strict single-dominant	state	AL	12	0.00653414264242424	0.008638018599999998	2.9948000000000005e-6	0.012615335500000002	0.0067503512992346925	0.9679707548205729
nolF	strict	Strict single-dominant	state	CO	18	0.0065434744228758165	0.006729320899999999	0	0.016834944100000002	0.006967779321169591	0.9391047163326992
nolF	strict	Strict single-dominant	state	Georgia	8	0.0069883257392857135	0.00748999335	9.727283999999999e-4	0.0127469743	0.00694840497525	1.0057453133744954
nolF	strict	Strict single-dominant	state	ND	67	0.008464988251379466	0.005995992899999999	0	0.0959785304	0.007510550805080977	1.1270795539593181
nolG	strict	Strict single-dominant	closest_blast_genus	Sinorhizobium	201	0.008604372630059701	0.008616393699999999	0	0.038816670100000006	NA	NA
nolG	strict	Strict single-dominant	site	BLAN	10	0.0023323223866666665	0.0026161218999999998	3.173173e-4	0.0058035909	0.007373149720523561	0.31632646495357625
nolG	strict	Strict single-dominant	site	DSNY	9	0.0035654633111111113	0.00222022185	6.331311e-4	0.010941385199999997	0.008139391519155093	0.4380503509040222
nolG	strict	Strict single-dominant	site	TALL	10	0.0036106169711111113	0.0022480808	1.4367399999999997e-5	0.012958617399999999	0.007310190575130888	0.4939155736095791
nolG	strict	Strict single-dominant	site	WOOD	29	0.004421866749261083	0.0027894274500000005	0	0.012314334199999999	0.007324314428789097	0.603724320173968
nolG	strict	Strict single-dominant	site	SCBI	10	0.0052174035199999995	0.0042455587	1.9388e-6	0.016118306499999995	0.008016989606806281	0.6507933496097484
nolG	strict	Strict single-dominant	site	OSBS	8	0.005516864796428571	0.004445668850000001	4.8469999999999995e-6	0.012275911799999999	0.007711146409650258	0.7154402864824857
nolG	strict	Strict single-dominant	site	CPER	5	0.005608368159999999	0.00443415665	1.9388e-6	0.011613979699999999	0.007470647329693878	0.7507205082092681
nolG	strict	Strict single-dominant	site	JERC	16	0.007081458071666666	0.008432238849999999	3.8776e-6	0.019557228299999996	0.008934864375540539	0.7925646964549761
nolG	strict	Strict single-dominant	site	DCFS	18	0.00858945723856209	0.0046329778	3.156779e-4	0.021518929	0.009037005551760773	0.9504760387016159
nolG	strict	Strict single-dominant	site	TOOL	8	0.008623318699999999	0.008001486450000001	0.0012638901	0.020866953899999995	0.009250409113989637	0.9322094400083049
nolG	strict	Strict single-dominant	site	NOGP	16	0.0088567702225	0.008285296599999999	0	0.030295305600000003	0.0088121779085473	1.0050603056832803
nolG	strict	Strict single-dominant	site	OAES	33	0.009836784047348484	0.010001122699999998	0	0.0225250418	0.011471833547330449	0.8574726966499223
nolG	strict	Strict single-dominant	site	CLBJ	5	0.011803517239999997	0.017811355599999988	9.724448e-4	0.0195621521	0.009844159781530611	1.199037551396259
nolG	strict	Strict single-dominant	state	Florida	9	0.0035654633111111113	0.00222022185	6.331311e-4	0.010941385199999997	0.008139391519155093	0.4380503509040222
nolG	strict	Strict single-dominant	state	VA	20	0.0037334798242105263	0.00258388415	0	0.016118306499999995	0.007915999755138126	0.4716371828823258
nolG	strict	Strict single-dominant	state	AL	12	0.006247698389393939	0.0036023494000000005	1.4367399999999997e-5	0.017001530999999997	0.007713453744576716	0.8099741822898283
nolG	strict	Strict single-dominant	state	ND	63	0.007054469335688684	0.0057777703	0	0.03614026630000001	0.008416772557073841	0.8381442278322924
nolG	strict	Strict single-dominant	state	Georgia	12	0.008179827687878786	0.009599087	3.8776e-6	0.019557228299999996	0.008950507538271603	0.9138954023447882
nolG	strict	Strict single-dominant	state	Alaska	10	0.008195170637777777	0.0073716336	0.0012638901	0.020866953899999995	0.00881558696790576	0.9296227996630644
nolG	strict	Strict single-dominant	state	CO	11	0.009575586199999998	0.0096304343	1.9388e-6	0.0193140676	0.008952949793636365	1.069545392380754
nolG	strict	Strict single-dominant	state	OK	33	0.009836784047348484	0.010001122699999998	0	0.0225250418	0.011471833547330449	0.8574726966499223
nolG	strict	Strict single-dominant	state	TX	5	0.011803517239999997	0.017811355599999988	9.724448e-4	0.0195621521	0.009844159781530611	1.199037551396259
