tree_set	tree_set_label	gene	sample_id	tip_label	closest_genus_report	nearest_neighbor_tip	nearest_neighbor_sample_id	nearest_neighbor_closest_genus	nearest_neighbor_distance	nearest_neighbor_same_blast_genus	nearest_neighbor_tie_count	sample_type	site	state	host_genus	host_tribe	native_status
strict	Strict single-dominant	nodL	OAES-15-No	OAES-15-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	OAES-15-Rh|nodL|consensus50|strict_single_dominant	OAES-15-Rh	Sinorhizobium	0.0018570493	TRUE	1	nodule	OAES	OK	Astragalus	Galegeae	yes
strict	Strict single-dominant	nodL	OAES-15-Rh	OAES-15-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-5-2-Rh|nodL|consensus50|strict_single_dominant	NOGP-5-2-Rh	Sinorhizobium	5.7829e-6	TRUE	1	rhizosphere	OAES	OK	Astragalus	Galegeae	yes
strict	Strict single-dominant	nodL	DSNY-15-1-Ro	DSNY-15-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	OAES-36-3-Rh|nodL|consensus50|strict_single_dominant	OAES-36-3-Rh	Sinorhizobium	2e-6	TRUE	1	root	DSNY	Florida	Morella	actinorhizal	yes
strict	Strict single-dominant	nodL	OAES-36-3-Rh	OAES-36-3-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	DSNY-15-1-Ro|nodL|consensus50|strict_single_dominant	DSNY-15-1-Ro	Sinorhizobium	2e-6	TRUE	1	rhizosphere	OAES	OK	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	KONZ-1-Ro	KONZ-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	DSNY-15-1-Ro|nodL|consensus50|strict_single_dominant	DSNY-15-1-Ro	Sinorhizobium	3e-6	TRUE	3	root	KONZ	KS	Lespedeza	Desmodieae	yes
strict	Strict single-dominant	nodL	JORN-3-1-Rh	JORN-3-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	KONZ-1-Ro|nodL|consensus50|strict_single_dominant	KONZ-1-Ro	Sinorhizobium	3e-6	TRUE	2	rhizosphere	JORN	New Mexico	Dalea	Amorpheae	yes
strict	Strict single-dominant	nodL	NOGP-5-2-Rh	NOGP-5-2-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	JORN-3-1-Rh|nodL|consensus50|strict_single_dominant	JORN-3-1-Rh	Sinorhizobium	3e-6	TRUE	1	rhizosphere	NOGP	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	JERC-2-1-Ro	JERC-2-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-5-2-Rh|nodL|consensus50|strict_single_dominant	NOGP-5-2-Rh	Sinorhizobium	5.5976e-6	TRUE	1	root	JERC	Georgia	Vicia	Fabeae	no
strict	Strict single-dominant	nodL	OAES-13-1-Rh	OAES-13-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	OAES-14-1-Ro|nodL|consensus50|strict_single_dominant	OAES-14-1-Ro	Sinorhizobium	6.1344e-6	TRUE	1	rhizosphere	OAES	OK	Ceanothus	actinorhizal	yes
strict	Strict single-dominant	nodL	OAES-14-1-Ro	OAES-14-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	OAES-13-1-Rh|nodL|consensus50|strict_single_dominant	OAES-13-1-Rh	Sinorhizobium	6.1344e-6	TRUE	1	root	OAES	OK	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	OAES-14-1-No	OAES-14-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	OAES-14-1-Ro|nodL|consensus50|strict_single_dominant	OAES-14-1-Ro	Sinorhizobium	6.4243000000000005e-6	TRUE	1	nodule	OAES	OK	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	CLBJ-35-1-No	CLBJ-35-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-154-Rh|nodL|consensus50|strict_single_dominant	JERC-154-Rh	Sinorhizobium	0.015568050899999998	TRUE	1	nodule	CLBJ	TX	Rhynchosia	Phaseoleae	yes
strict	Strict single-dominant	nodL	DEJU-63-Rh	DEJU-63-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	YELL-5-3-Rh|nodL|consensus50|strict_single_dominant	YELL-5-3-Rh	Sinorhizobium	0.0018487364	TRUE	1	rhizosphere	DEJU	Unknown	Lupinus	Genisteae	yes
strict	Strict single-dominant	nodL	RMNP-1-Rh	RMNP-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	YELL-5-3-Rh|nodL|consensus50|strict_single_dominant	YELL-5-3-Rh	Sinorhizobium	3.3570000000000002e-6	TRUE	1	rhizosphere	RMNP	CO	Thermopsis	Sophoreae	yes
strict	Strict single-dominant	nodL	YELL-5-3-Rh	YELL-5-3-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	RMNP-1-Rh|nodL|consensus50|strict_single_dominant	RMNP-1-Rh	Sinorhizobium	3.3570000000000002e-6	TRUE	1	rhizosphere	YELL	WY	Astragalus	Galegeae	yes
strict	Strict single-dominant	nodL	JERC-131-Rh	JERC-131-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-154-Rh|nodL|consensus50|strict_single_dominant	JERC-154-Rh	Sinorhizobium	0.0018612487	TRUE	1	rhizosphere	JERC	Georgia	Dalea	Amorpheae	yes
strict	Strict single-dominant	nodL	JERC-132-3-Rh	JERC-132-3-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	TALL-18-1-Rh|nodL|consensus50|strict_single_dominant	TALL-18-1-Rh	Sinorhizobium	4.9463e-6	TRUE	1	rhizosphere	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nodL	TALL-18-1-Rh	TALL-18-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-132-3-Rh|nodL|consensus50|strict_single_dominant	JERC-132-3-Rh	Sinorhizobium	4.9463e-6	TRUE	1	rhizosphere	TALL	AL	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nodL	JERC-154-No	JERC-154-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-154-Rh|nodL|consensus50|strict_single_dominant	JERC-154-Rh	Sinorhizobium	0.0018963907000000002	TRUE	1	nodule	JERC	Georgia	Clitoria	Phaseoleae	yes
strict	Strict single-dominant	nodL	JERC-154-Rh	JERC-154-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	TALL-24-2-Rh|nodL|consensus50|strict_single_dominant	TALL-24-2-Rh	Sinorhizobium	0.0018570681000000002	TRUE	1	rhizosphere	JERC	Georgia	Clitoria	Phaseoleae	yes
strict	Strict single-dominant	nodL	OSBS-35-2-Rh	OSBS-35-2-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-154-Rh|nodL|consensus50|strict_single_dominant	JERC-154-Rh	Sinorhizobium	0.0020014143999999997	TRUE	1	rhizosphere	OSBS	FL	Chapmannia	Dalbergieae	yes
strict	Strict single-dominant	nodL	TALL-24-2-Rh	TALL-24-2-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-154-Rh|nodL|consensus50|strict_single_dominant	JERC-154-Rh	Sinorhizobium	0.0018570681000000002	TRUE	1	rhizosphere	TALL	AL	Strophostyles	Phaseoleae	yes
strict	Strict single-dominant	nodL	OSBS-110-1-Rh	OSBS-110-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	ORNL-14-1-Ro|nodL|consensus50|strict_single_dominant	ORNL-14-1-Ro	Sinorhizobium	0.0019283212	TRUE	1	rhizosphere	OSBS	FL	Crotalaria	Crotalarieae	yes
strict	Strict single-dominant	nodL	HEAL-5-2-Rh	HEAL-5-2-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-1-1-Rh|nodL|consensus50|strict_single_dominant	NOGP-1-1-Rh	Sinorhizobium	5.9238e-6	TRUE	1	rhizosphere	HEAL	Alaska	Alnus	actinorhizal	yes
strict	Strict single-dominant	nodL	TOOL-35-1-Rh	TOOL-35-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	HEAL-5-2-Rh|nodL|consensus50|strict_single_dominant	HEAL-5-2-Rh	Sinorhizobium	0.0018941796	TRUE	1	rhizosphere	TOOL	Alaska	Dryas	actinorhizal	yes
strict	Strict single-dominant	nodL	NOGP-1-1-Rh	NOGP-1-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	HEAL-5-2-Rh|nodL|consensus50|strict_single_dominant	HEAL-5-2-Rh	Sinorhizobium	5.9238e-6	TRUE	1	rhizosphere	NOGP	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	JERC-204-1-No	JERC-204-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	OAES-27-2-Ro|nodL|consensus50|strict_single_dominant	OAES-27-2-Ro	Sinorhizobium	0.0041345169	TRUE	1	nodule	JERC	Georgia	Lespedeza	Desmodieae	yes
strict	Strict single-dominant	nodL	OAES-27-2-Ro	OAES-27-2-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	ORNL-14-1-Ro|nodL|consensus50|strict_single_dominant	ORNL-14-1-Ro	Sinorhizobium	0.0018564711000000002	TRUE	1	root	OAES	OK	Oxytropis	Galegeae	yes
strict	Strict single-dominant	nodL	ORNL-14-1-Ro	ORNL-14-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-7-2-No|nodL|consensus50|strict_single_dominant	NOGP-7-2-No	Sinorhizobium	6.1714e-6	TRUE	1	root	ORNL	TN	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	NOGP-7-2-No	NOGP-7-2-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	ORNL-14-1-Ro|nodL|consensus50|strict_single_dominant	ORNL-14-1-Ro	Sinorhizobium	6.1714e-6	TRUE	1	nodule	NOGP	ND	Amorpha	Amorpheae	yes
strict	Strict single-dominant	nodL	OSBS-37-1-Rh	OSBS-37-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	OSBS-97-2-Rh|nodL|consensus50|strict_single_dominant	OSBS-97-2-Rh	Sinorhizobium	1.9982e-6	TRUE	1	rhizosphere	OSBS	FL	Chapmannia	Dalbergieae	yes
strict	Strict single-dominant	nodL	OSBS-97-2-Rh	OSBS-97-2-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	OSBS-37-1-Rh|nodL|consensus50|strict_single_dominant	OSBS-37-1-Rh	Sinorhizobium	1.9982e-6	TRUE	1	rhizosphere	OSBS	Fl	Mimosa	Mimosoideae	yes
strict	Strict single-dominant	nodL	CLBJ-40-1-Ro	CLBJ-40-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	SCBI-2-1-Ro|nodL|consensus50|strict_single_dominant	SCBI-2-1-Ro	Sinorhizobium	1.9982e-6	TRUE	1	root	CLBJ	TX	Lespedeza	Desmodieae	no
strict	Strict single-dominant	nodL	SCBI-2-1-Ro	SCBI-2-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	CLBJ-40-1-Ro|nodL|consensus50|strict_single_dominant	CLBJ-40-1-Ro	Sinorhizobium	1.9982e-6	TRUE	1	root	SCBI	VA	Lespedeza	Desmodieae	no
strict	Strict single-dominant	nodL	SCBI-1-1-Rh	SCBI-1-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	CLBJ-40-1-Ro|nodL|consensus50|strict_single_dominant	CLBJ-40-1-Ro	Sinorhizobium	0.0018717500000000001	TRUE	2	rhizosphere	SCBI	VA	Lespedeza	Desmodieae	no
strict	Strict single-dominant	nodL	DSNY-91-1-Rh	DSNY-91-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	CLBJ-40-1-Ro|nodL|consensus50|strict_single_dominant	CLBJ-40-1-Ro	Sinorhizobium	0.0037419237999999997	TRUE	2	rhizosphere	DSNY	Florida	Chamaecrista	Cassieae	yes
strict	Strict single-dominant	nodL	DCFS-7-1-No	DCFS-7-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	HEAL-2-1-Rh|nodL|consensus50|strict_single_dominant	HEAL-2-1-Rh	Sinorhizobium	0.0037571973	TRUE	1	nodule	DCFS	ND	Amorpha	Amorpheae	yes
strict	Strict single-dominant	nodL	HEAL-2-1-Rh	HEAL-2-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	TOOL-13-Rh|nodL|consensus50|strict_single_dominant	TOOL-13-Rh	Sinorhizobium	0.0037293376	TRUE	1	rhizosphere	HEAL	Alaska	Alnus	actinorhizal	yes
strict	Strict single-dominant	nodL	TOOL-13-Rh	TOOL-13-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	WOOD-11-1-Ro|nodL|consensus50|strict_single_dominant	WOOD-11-1-Ro	Sinorhizobium	0.0018563867999999999	TRUE	1	rhizosphere	TOOL	Alaska	Dryas	actinorhizal	yes
strict	Strict single-dominant	nodL	WOOD-11-1-Ro	WOOD-11-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	NIWO-1-Rh|nodL|consensus50|strict_single_dominant	NIWO-1-Rh	Sinorhizobium	0.0018495058	TRUE	1	root	WOOD	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	DEJU-58-Rh	DEJU-58-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	WOOD-11-1-Ro|nodL|consensus50|strict_single_dominant	WOOD-11-1-Ro	Sinorhizobium	0.0041858491	TRUE	1	rhizosphere	DEJU	Unknown	Alnus	actinorhizal	yes
strict	Strict single-dominant	nodL	NIWO-1-Rh	NIWO-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	WOOD-11-1-Ro|nodL|consensus50|strict_single_dominant	WOOD-11-1-Ro	Sinorhizobium	0.0018495058	TRUE	1	rhizosphere	NIWO	CO	Lupinus	Genisteae	yes
strict	Strict single-dominant	nodL	DCFS-7-1-Rh	DCFS-7-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	NIWO-1-Rh|nodL|consensus50|strict_single_dominant	NIWO-1-Rh	Sinorhizobium	0.0056131345	TRUE	1	rhizosphere	DCFS	ND	Amorpha	Amorpheae	yes
strict	Strict single-dominant	nodL	DCFS-4-Ro	DCFS-4-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	WOOD-12-Rh|nodL|consensus50|strict_single_dominant	WOOD-12-Rh	Sinorhizobium	1.9982e-6	TRUE	1	root	DCFS	ND	Oxytropis	Galegeae	yes
strict	Strict single-dominant	nodL	WOOD-12-Rh	WOOD-12-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-4-Ro|nodL|consensus50|strict_single_dominant	DCFS-4-Ro	Sinorhizobium	1.9982e-6	TRUE	1	rhizosphere	WOOD	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	JERC-149-Rh	JERC-149-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-4-Ro|nodL|consensus50|strict_single_dominant	DCFS-4-Ro	Sinorhizobium	2.9973e-6	TRUE	2	rhizosphere	JERC	Unknown	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nodL	TOOL-19-Rh	TOOL-19-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-149-Rh|nodL|consensus50|strict_single_dominant	JERC-149-Rh	Sinorhizobium	4.9499e-6	TRUE	1	rhizosphere	TOOL	Alaska	Dryas	actinorhizal	yes
strict	Strict single-dominant	nodL	DCFS-8-1-Rh	DCFS-8-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	OSBS-37-1-Rh|nodL|consensus50|strict_single_dominant	OSBS-37-1-Rh	Sinorhizobium	0.0036927602	TRUE	2	rhizosphere	DCFS	ND	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	NOGP-4-1-Rh	NOGP-4-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	OSBS-37-1-Rh|nodL|consensus50|strict_single_dominant	OSBS-37-1-Rh	Sinorhizobium	0.0064430198	TRUE	2	rhizosphere	NOGP	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	DCFS-2-2-No	DCFS-2-2-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-8-1-No|nodL|consensus50|strict_single_dominant	DCFS-8-1-No	Sinorhizobium	4.7846e-6	TRUE	1	nodule	DCFS	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	DCFS-2-2-Rh	DCFS-2-2-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-3-2-Rh|nodL|consensus50|strict_single_dominant	DCFS-3-2-Rh	Sinorhizobium	2.9973e-6	TRUE	3	rhizosphere	DCFS	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	DCFS-3-2-Rh	DCFS-3-2-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	DELA-6-3-No|nodL|consensus50|strict_single_dominant	DELA-6-3-No	Sinorhizobium	1.9982e-6	TRUE	1	rhizosphere	DCFS	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	DELA-6-3-No	DELA-6-3-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-3-2-Rh|nodL|consensus50|strict_single_dominant	DCFS-3-2-Rh	Sinorhizobium	1.9982e-6	TRUE	1	nodule	DELA	AL	Galactia	Diocleae	yes
strict	Strict single-dominant	nodL	OAES-37-2-Ro	OAES-37-2-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-2-2-Rh|nodL|consensus50|strict_single_dominant	DCFS-2-2-Rh	Sinorhizobium	2.9973e-6	TRUE	1	root	OAES	OK	Dalea	Amorpheae	yes
strict	Strict single-dominant	nodL	JERC-89-1-No	JERC-89-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	YELL-10-1-No|nodL|consensus50|strict_single_dominant	YELL-10-1-No	Sinorhizobium	2e-6	TRUE	1	nodule	JERC	Georgia	Ceanothus	actinorhizal	yes
strict	Strict single-dominant	nodL	YELL-10-1-No	YELL-10-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-89-1-No|nodL|consensus50|strict_single_dominant	JERC-89-1-No	Sinorhizobium	2e-6	TRUE	1	nodule	YELL	WY	Astragalus	Galegeae	yes
strict	Strict single-dominant	nodL	SCBI-2-1-Rh	SCBI-2-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	JERC-89-1-No|nodL|consensus50|strict_single_dominant	JERC-89-1-No	Sinorhizobium	3e-6	TRUE	3	rhizosphere	SCBI	VA	Lespedeza	Desmodieae	no
strict	Strict single-dominant	nodL	LENO-15-2-No	LENO-15-2-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	SCBI-2-1-Rh|nodL|consensus50|strict_single_dominant	SCBI-2-1-Rh	Sinorhizobium	2.9982000000000004e-6	TRUE	1	nodule	LENO	AL	Elaeagnus	actinorhizal	no
strict	Strict single-dominant	nodL	DCFS-8-1-No	DCFS-8-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-2-2-No|nodL|consensus50|strict_single_dominant	DCFS-2-2-No	Sinorhizobium	4.7846e-6	TRUE	1	nodule	DCFS	ND	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	OSBS-36-1-No	OSBS-36-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-3-2-No|nodL|consensus50|strict_single_dominant	NOGP-3-2-No	Sinorhizobium	7.6525e-6	TRUE	1	nodule	OSBS	FL	Tephrosia	Millettieae	yes
strict	Strict single-dominant	nodL	NOGP-3-2-No	NOGP-3-2-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	OSBS-36-1-No|nodL|consensus50|strict_single_dominant	OSBS-36-1-No	Sinorhizobium	7.6525e-6	TRUE	1	nodule	NOGP	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	NOGP-5-2-No	NOGP-5-2-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-6-3-Ro|nodL|consensus50|strict_single_dominant	NOGP-6-3-Ro	Sinorhizobium	1.9982e-6	TRUE	1	nodule	NOGP	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	NOGP-6-3-Ro	NOGP-6-3-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-5-2-No|nodL|consensus50|strict_single_dominant	NOGP-5-2-No	Sinorhizobium	1.9982e-6	TRUE	1	root	NOGP	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	WOOD-3-2-No	WOOD-3-2-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-5-2-No|nodL|consensus50|strict_single_dominant	NOGP-5-2-No	Sinorhizobium	9.3177e-6	TRUE	2	nodule	WOOD	ND	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	NOGP-3-2-Ro	NOGP-3-2-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	CPER-5-1-Rh|nodL|consensus50|strict_single_dominant	CPER-5-1-Rh	Sinorhizobium	6.2813e-6	TRUE	1	root	NOGP	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	CPER-5-1-Rh	CPER-5-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-3-2-Ro|nodL|consensus50|strict_single_dominant	NOGP-3-2-Ro	Sinorhizobium	6.2813e-6	TRUE	1	rhizosphere	CPER	CO	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	JERC-150-Ro	JERC-150-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	NOGP-6-3-No|nodL|consensus50|strict_single_dominant	NOGP-6-3-No	Sinorhizobium	0.0018579293	TRUE	1	root	JERC	Unknown	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nodL	DCFS-5-1-No	DCFS-5-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	OAES_19-2-No|nodL|consensus50|strict_single_dominant	OAES-19-2-No	Sinorhizobium	3.7639000000000005e-6	TRUE	1	nodule	DCFS	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	OAES-19-2-No	OAES_19-2-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-5-1-No|nodL|consensus50|strict_single_dominant	DCFS-5-1-No	Sinorhizobium	3.7639000000000005e-6	TRUE	1	nodule	OAES	OK	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	NOGP-6-3-No	NOGP-6-3-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-5-1-No|nodL|consensus50|strict_single_dominant	DCFS-5-1-No	Sinorhizobium	5.729600000000001e-6	TRUE	1	nodule	NOGP	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	DCFS-4-Rh	DCFS-4-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-5-1-Ro|nodL|consensus50|strict_single_dominant	DCFS-5-1-Ro	Sinorhizobium	0.0018429154	TRUE	1	rhizosphere	DCFS	ND	Oxytropis	Galegeae	yes
strict	Strict single-dominant	nodL	OAES-20-Rh	OAES-20-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-4-Rh|nodL|consensus50|strict_single_dominant	DCFS-4-Rh	Sinorhizobium	0.0075487253	TRUE	1	rhizosphere	OAES	OK	Dalea	Amorpheae	yes
strict	Strict single-dominant	nodL	OAES-22-1-Rh	OAES-22-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	OAES-20-Rh|nodL|consensus50|strict_single_dominant	OAES-20-Rh	Sinorhizobium	0.0222755847	TRUE	1	rhizosphere	OAES	OK	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	DCFS-5-1-Ro	DCFS-5-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	KONZ-1-Rh|nodL|consensus50|strict_single_dominant	KONZ-1-Rh	Sinorhizobium	4.1490000000000004e-6	TRUE	1	root	DCFS	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	KONZ-1-Rh	KONZ-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-5-1-Ro|nodL|consensus50|strict_single_dominant	DCFS-5-1-Ro	Sinorhizobium	4.1490000000000004e-6	TRUE	1	rhizosphere	KONZ	KS	Lespedeza	Desmodieae	yes
strict	Strict single-dominant	nodL	SERC-6-1-No	SERC-6-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	WOOD-1-1-No|nodL|consensus50|strict_single_dominant	WOOD-1-1-No	Sinorhizobium	3.3417000000000005e-6	TRUE	1	nodule	SERC	MD	Glycine	Glycininae	no
strict	Strict single-dominant	nodL	WOOD-1-1-No	WOOD-1-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	SERC-6-1-No|nodL|consensus50|strict_single_dominant	SERC-6-1-No	Sinorhizobium	3.3417000000000005e-6	TRUE	1	nodule	WOOD	ND	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	DCFS-5-1-Rh	DCFS-5-1-Rh|nodL|consensus50|strict_single_dominant	Sinorhizobium	OSBS-36-1-Ro|nodL|consensus50|strict_single_dominant	OSBS-36-1-Ro	Sinorhizobium	2e-6	TRUE	1	rhizosphere	DCFS	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nodL	OSBS-36-1-Ro	OSBS-36-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-5-1-Rh|nodL|consensus50|strict_single_dominant	DCFS-5-1-Rh	Sinorhizobium	2e-6	TRUE	1	root	OSBS	FL	Tephrosia	Millettieae	yes
strict	Strict single-dominant	nodL	DEJU-59-No	DEJU-59-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-5-1-Rh|nodL|consensus50|strict_single_dominant	DCFS-5-1-Rh	Sinorhizobium	3e-6	TRUE	3	nodule	DEJU	Unknown	Alnus	actinorhizal	yes
strict	Strict single-dominant	nodL	TOOL-25-Ro	TOOL-25-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	DEJU-59-No|nodL|consensus50|strict_single_dominant	DEJU-59-No	Sinorhizobium	3e-6	TRUE	2	root	TOOL	Alaska	Oxytropis	Galegeae	yes
strict	Strict single-dominant	nodL	DELA-32-1-No	DELA-32-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	TOOL-25-Ro|nodL|consensus50|strict_single_dominant	TOOL-25-Ro	Sinorhizobium	3e-6	TRUE	2	nodule	DELA	AL	Amorpha	Amorpheae	yes
strict	Strict single-dominant	nodL	WOOD-1-1-Ro	WOOD-1-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	DELA-32-1-No|nodL|consensus50|strict_single_dominant	DELA-32-1-No	Sinorhizobium	3e-6	TRUE	2	root	WOOD	ND	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	WOOD-4-1-No	WOOD-4-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	WOOD-1-1-Ro|nodL|consensus50|strict_single_dominant	WOOD-1-1-Ro	Sinorhizobium	3e-6	TRUE	2	nodule	WOOD	ND	Elaeagnus	actinorhizal	no
strict	Strict single-dominant	nodL	DCFS-8-1-Ro	DCFS-8-1-Ro|nodL|consensus50|strict_single_dominant	Sinorhizobium	WOOD-4-1-No|nodL|consensus50|strict_single_dominant	WOOD-4-1-No	Sinorhizobium	3e-6	TRUE	2	root	DCFS	ND	Melilotus	Trifolieae	no
strict	Strict single-dominant	nodL	DEJU-29-1-No	DEJU-29-1-No|nodL|consensus50|strict_single_dominant	Sinorhizobium	DCFS-8-1-Ro|nodL|consensus50|strict_single_dominant	DCFS-8-1-Ro	Sinorhizobium	3e-6	TRUE	2	nodule	DEJU	Alaska	Alnus	actinorhizal	yes
