sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
NOGP-2-1-Rh	nifH.fa	997	832	83.4504	1727.9047	161	165	16.5496	59	0.4857	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-2-1-Ro	nifH.fa	997	816	81.8455	3590.5095	4246	181	18.1545	5	0.2963	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-3-2-No	nifH.fa	997	832	83.4504	4901.8205	7174	165	16.5496	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-3-2-Rh	nifH.fa	997	800	80.2407	490.6810	155	197	19.7593	29	0.4914	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-3-2-Ro	nifH.fa	997	830	83.2497	379.0832	445	167	16.7503	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-4-1-No	nifH.fa	997	800	80.2407	12.4293	11	197	19.7593	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-4-1-Rh	nifH.fa	997	824	82.6479	603.9438	321	173	17.3521	20	0.4816	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-4-1-Ro	nifH.fa	997	823	82.5476	4965.5426	7269	174	17.4524	9	0.4491	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-2-1-No	nifH.fa	997	832	83.4504	4287.7533	4965	165	16.5496	2	0.4615	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-5-2-Rh	nifH.fa	997	808	81.0431	534.2818	345	189	18.9569	65	0.4768	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-5-2-Ro	nifH.fa	997	833	83.5507	3328.2678	3898	164	16.4493	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-5-2-No	nifH.fa	997	829	83.1494	5063.0441	7461	168	16.8506	12	0.4747	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-6-3-Rh	nifH.fa	997	827	82.9488	397.0672	264	170	17.0512	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-6-3-Ro	nifH.fa	997	829	83.1494	529.8114	661	168	16.8506	9	0.4615	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-7-2-No	nifH.fa	997	835	83.7513	2464.9468	2356	162	16.2487	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-7-2-Ro	nifH.fa	997	799	80.1404	9.4664	9	198	19.8596	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-6-3-No	nifH.fa	997	833	83.5507	5303.3410	7314	164	16.4493	27	0.4603	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-10-1-No	nifH.fa	997	832	83.4504	5305.5015	7498	165	16.5496	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-10-1-Ro	nifH.fa	997	820	82.2467	5176.3330	7127	177	17.7533	3	0.3507	20	10	5	0.2000	20	10	pass_single_dominant
OAES-11-1-No	nifH.fa	997	827	82.9488	5280.7222	7559	170	17.0512	0	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-1-1-Rh	nifH.fa	997	823	82.5476	235.5216	13	174	17.4524	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-1-1-Ro	nifH.fa	997	809	81.1434	14.7763	11	188	18.8566	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-1-1-No	nifH.fa	997	828	83.0491	5181.5557	7345	169	16.9509	0	0.0758	20	10	5	0.2000	20	10	pass_single_dominant
OAES-12-2-Rh	nifH.fa	997	809	81.1434	111.7202	62	188	18.8566	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-12-2-No	nifH.fa	997	831	83.3501	5421.6881	7491	166	16.6499	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
OAES-13-1-Rh	nifH.fa	997	848	85.0552	30.7793	31	149	14.9448	82	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-12-2-Ro	nifH.fa	997	827	82.9488	5411.4574	7550	170	17.0512	0	0.3636	20	10	5	0.2000	20	10	pass_single_dominant
OAES-14-1-Rh	nifH.fa	997	830	83.2497	92.7161	60	167	16.7503	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-14-1-Ro	nifH.fa	997	806	80.8425	143.9168	147	191	19.1575	16	0.4615	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-15-No	nifH.fa	997	835	83.7513	5042.9258	7082	162	16.2487	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-15-Rh	nifH.fa	997	800	80.2407	917.4814	8	197	19.7593	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-15-Ro	nifH.fa	997	834	83.6510	1152.7553	1512	163	16.3490	5	0.4688	20	10	5	0.2000	20	10	pass_single_dominant
OAES-14-1-No	nifH.fa	997	821	82.3470	5419.7914	7644	176	17.6530	1	0.4444	20	10	5	0.2000	20	10	pass_single_dominant
OAES-16-1-No	nifH.fa	997	833	83.5507	5579.7803	7604	164	16.4493	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-16-1-Ro	nifH.fa	997	825	82.7482	1839.6309	1392	172	17.2518	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-17-No	nifH.fa	997	823	82.5476	734.7874	785	174	17.4524	2	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-17-Rh	nifH.fa	997	817	81.9458	193.3501	101	180	18.0542	37	0.4468	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-16-1-Rh	nifH.fa	997	826	82.8485	3102.7051	2649	171	17.1515	6	0.4878	20	10	5	0.2000	20	10	pass_single_dominant
OAES-18-3-No	nifH.fa	997	828	83.0491	86.5366	61	169	16.9509	42	0.4776	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-18-3-Rh	nifH.fa	997	824	82.6479	78.5396	27	173	17.3521	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-18-3-Ro	nifH.fa	997	817	81.9458	22.9478	14	180	18.0542	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES_19-2-Rh	nifH.fa	997	829	83.1494	571.4433	676	168	16.8506	16	0.4656	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-20-Rh	nifH.fa	997	803	80.5416	322.4764	19	194	19.4584	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-20-Ro	nifH.fa	997	824	82.6479	74.0231	39	173	17.3521	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-21-3-No	nifH.fa	997	830	83.2497	5730.6951	7644	167	16.7503	0	0.1638	20	10	5	0.2000	20	10	pass_single_dominant
OAES-21-3-Rh	nifH.fa	997	801	80.3410	1232.9559	8	196	19.6590	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-17-Ro	nifH.fa	997	803	80.5416	5399.1103	7668	194	19.4584	5	0.3600	20	10	5	0.2000	20	10	pass_single_dominant
OAES-2-1-Rh	nifH.fa	997	814	81.6449	11.3139	11	183	18.3551	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-2-1-Ro	nifH.fa	997	823	82.5476	1006.4173	992	174	17.4524	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-2-1-No	nifH.fa	997	825	82.7482	5105.1474	7764	172	17.2518	9	0.4286	20	10	5	0.2000	20	10	pass_single_dominant
OAES-22-1-No	nifH.fa	997	822	82.4473	4915.7091	7166	175	17.5527	10	0.4828	20	10	5	0.2000	20	10	pass_single_dominant
OAES-22-1-Rh	nifH.fa	997	824	82.6479	3058.6770	2664	173	17.3521	24	0.4437	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-23-1-Rh	nifH.fa	997	810	81.2437	3081.1093	2959	187	18.7563	60	0.4792	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-23-1-Ro	nifH.fa	997	824	82.6479	4883.9529	6683	173	17.3521	3	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
OAES-23-1-No	nifH.fa	997	829	83.1494	5360.9198	7695	168	16.8506	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-25-1-Rh	nifH.fa	997	828	83.0491	2028.8987	2699	169	16.9509	52	0.4976	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-25-1-Ro	nifH.fa	997	837	83.9519	76.5807	90	160	16.0481	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-25-1-No	nifH.fa	997	830	83.2497	5329.1063	7072	167	16.7503	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-26-1-Rh	nifH.fa	997	805	80.7422	1630.8144	691	192	19.2578	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-26-1-Ro	nifH.fa	997	803	80.5416	679.8185	653	194	19.4584	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-26-1-No	nifH.fa	997	827	82.9488	5294.6339	7540	170	17.0512	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-27-2-No	nifH.fa	997	831	83.3501	5564.7823	7380	166	16.6499	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-27-2-Rh	nifH.fa	997	833	83.5507	35.6951	21	164	16.4493	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-27-2-Ro	nifH.fa	997	808	81.0431	1275.5898	653	189	18.9569	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-28-1-Rh	nifH.fa	997	812	81.4443	45.9549	18	185	18.5557	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-28-1-Ro	nifH.fa	997	831	83.3501	270.6179	30	166	16.6499	21	0.4848	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-29-1-No	nifH.fa	997	798	80.0401	5321.7563	7546	199	19.9599	0	0.2500	20	10	5	0.2000	20	10	pass_single_dominant
OAES-29-1-Rh	nifH.fa	997	822	82.4473	219.6068	21	175	17.5527	31	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-29-1-Ro	nifH.fa	997	808	81.0431	8.1414	11	189	18.9569	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-30-2-No	nifH.fa	997	820	82.2467	674.4754	28	177	17.7533	7	0.4737	20	10	5	0.2000	20	10	pass_single_dominant
OAES-31-1-No	nifH.fa	997	826	82.8485	3261.7051	4060	171	17.1515	23	0.3654	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-31-1-Rh	nifH.fa	997	832	83.4504	885.4544	964	165	16.5496	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-31-1-Ro	nifH.fa	997	804	80.6419	33.5055	37	193	19.3581	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-28-1-No	nifH.fa	997	832	83.4504	5538.2347	7686	165	16.5496	0	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-3-1-Rh	nifH.fa	997	809	81.1434	70.0953	45	188	18.8566	63	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-3-1-Ro	nifH.fa	997	835	83.7513	67.0261	54	162	16.2487	68	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-3-1-No	nifH.fa	997	830	83.2497	5747.0903	7477	167	16.7503	0	0.0660	20	10	5	0.2000	20	10	pass_single_dominant
OAES-32-1-No	nifH.fa	997	832	83.4504	5341.5517	7711	165	16.5496	3	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
OAES-33-1-No	nifH.fa	997	801	80.3410	5042.5938	7200	196	19.6590	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-34-1-Rh	nifH.fa	997	828	83.0491	730.6459	148	169	16.9509	23	0.4996	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-34-1-Ro	nifH.fa	997	798	80.0401	59.1063	18	199	19.9599	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-35-1-No	nifH.fa	997	833	83.5507	1025.2287	813	164	16.4493	68	0.4935	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-35-1-Rh	nifH.fa	997	813	81.5446	2891.7272	2996	184	18.4554	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-34-1-No	nifH.fa	997	831	83.3501	5483.8024	7585	166	16.6499	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
OAES-35-3-Rh	nifH.fa	997	802	80.4413	360.0672	7	195	19.5587	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-35-3-Ro	nifH.fa	997	826	82.8485	681.9910	737	171	17.1515	53	0.4938	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-35-3-No	nifH.fa	997	831	83.3501	5861.8696	7604	166	16.6499	6	0.4311	20	10	5	0.2000	20	10	pass_single_dominant
OAES-36-2-Rh	nifH.fa	997	828	83.0491	146.0632	22	169	16.9509	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-36-2-Ro	nifH.fa	997	827	82.9488	2964.4674	2412	170	17.0512	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-36-2-No	nifH.fa	997	833	83.5507	4757.9117	6610	164	16.4493	1	0.2481	20	10	5	0.2000	20	10	pass_single_dominant
OAES-36-3-No	nifH.fa	997	833	83.5507	3195.2317	3097	164	16.4493	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-37-2-Rh	nifH.fa	997	818	82.0461	197.6851	14	179	17.9539	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-36-3-Rh	nifH.fa	997	834	83.6510	2675.7944	3123	163	16.3490	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-4-1-Ro	nifH.fa	997	823	82.5476	718.4644	726	174	17.4524	2	0.3175	20	10	5	0.2000	20	10	pass_single_dominant
OAES-5-Rh	nifH.fa	997	832	83.4504	4850.9679	6545	165	16.5496	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
OAES-5-Ro	nifH.fa	997	827	82.9488	31.7533	32	170	17.0512	80	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-4-1-No	nifH.fa	997	831	83.3501	5249.4524	7304	166	16.6499	2	0.3838	20	10	5	0.2000	20	10	pass_single_dominant
OAES-6-1-Ro	nifH.fa	997	799	80.1404	3066.6881	2687	198	19.8596	0	0.0691	20	10	5	0.2000	20	10	pass_single_dominant
OAES-6-1-No	nifH.fa	997	797	79.9398	5746.9840	7661	200	20.0602	29	0.4614	20	10	5	0.2000	20	10	fail_high_N
OAES-7-1-Rh	nifH.fa	997	798	80.0401	4844.8144	6123	199	19.9599	1	0.2250	20	10	5	0.2000	20	10	pass_single_dominant
OAES-7-1-No	nifH.fa	997	829	83.1494	5227.3139	7225	168	16.8506	0	0.0218	20	10	5	0.2000	20	10	pass_single_dominant
OAES-7-1-Ro	nifH.fa	997	798	80.0401	5090.3350	6788	199	19.9599	0	0.0096	20	10	5	0.2000	20	10	pass_single_dominant
OAES-8-2-Rh	nifH.fa	997	822	82.4473	127.3691	13	175	17.5527	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-8-2-Ro	nifH.fa	997	825	82.7482	27.3029	30	172	17.2518	79	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-8-2-No	nifH.fa	997	827	82.9488	5821.7763	7620	170	17.0512	1	0.2278	20	10	5	0.2000	20	10	pass_single_dominant
OAES-9-1-Rh	nifH.fa	997	821	82.3470	1323.4744	1639	176	17.6530	1	0.2055	20	10	5	0.2000	20	10	pass_single_dominant
OAES-9-1-Ro	nifH.fa	997	817	81.9458	30.3230	19	180	18.0542	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-10-1-No	nifH.fa	997	809	81.1434	2304.4654	812	188	18.8566	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-11-1-No	nifH.fa	997	831	83.3501	1881.7783	526	166	16.6499	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-11-1-Rh	nifH.fa	997	833	83.5507	52.8425	42	164	16.4493	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-1-1-Ro	nifH.fa	997	835	83.7513	248.9920	88	162	16.2487	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-12-1-No	nifH.fa	997	814	81.6449	1904.5657	579	183	18.3551	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-12-1-Rh	nifH.fa	997	812	81.4443	21.5206	13	185	18.5557	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-12-1-Ro	nifH.fa	997	833	83.5507	423.9278	261	164	16.4493	4	0.4444	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-13-2-No	nifH.fa	997	832	83.4504	3937.4885	4470	165	16.5496	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-13-2-Rh	nifH.fa	997	812	81.4443	18.1926	13	185	18.5557	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-13-2-Ro	nifH.fa	997	832	83.4504	26.8666	22	165	16.5496	71	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-14-1-Ro	nifH.fa	997	833	83.5507	1087.9769	339	164	16.4493	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-16-No	nifH.fa	997	803	80.5416	3009.6169	390	194	19.4584	10	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-17-1-Rh	nifH.fa	997	830	83.2497	56.0883	20	167	16.7503	51	0.4861	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-17-1-Ro	nifH.fa	997	832	83.4504	667.7202	14	165	16.5496	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-18-1-Rh	nifH.fa	997	832	83.4504	12.3922	8	165	16.5496	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-18-1-Ro	nifH.fa	997	832	83.4504	623.7613	327	165	16.5496	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-19-Rh	nifH.fa	997	830	83.2497	15.7352	10	167	16.7503	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-20-1-Rh	nifH.fa	997	825	82.7482	20.2197	18	172	17.2518	45	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-23-1-Ro	nifH.fa	997	833	83.5507	74.1795	10	164	16.4493	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-24-Ro	nifH.fa	997	801	80.3410	1676.4483	299	196	19.6590	15	0.3947	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-3-1-Ro	nifH.fa	997	836	83.8516	260.3240	156	161	16.1484	43	0.4758	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-4-1-No	nifH.fa	997	808	81.0431	1436.6871	15	189	18.9569	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-4-1-Ro	nifH.fa	997	832	83.4504	1918.3691	163	165	16.5496	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-5-1-Rh	nifH.fa	997	832	83.4504	63.7282	8	165	16.5496	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-7-2-No	nifH.fa	997	797	79.9398	2565.5868	26	200	20.0602	2	0.5000	20	10	5	0.2000	20	10	fail_high_N
ORNL-8-2-No	nifH.fa	997	832	83.4504	2636.9679	796	165	16.5496	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-9-1-Rh	nifH.fa	997	832	83.4504	166.8345	92	165	16.5496	69	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-9-1-Ro	nifH.fa	997	833	83.5507	426.2748	334	164	16.4493	25	0.4286	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-100-3-Rh	nifH.fa	997	821	82.3470	54.7994	4	176	17.6530	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-101-1-Ro	nifH.fa	997	802	80.4413	87.7914	3	195	19.5587	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-102-1-No	nifH.fa	997	827	82.9488	57.8867	37	170	17.0512	84	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-103-2-Rh	nifH.fa	997	798	80.0401	17.8606	6	199	19.9599	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-104-1-Rh	nifH.fa	997	800	80.2407	192.7051	6	197	19.7593	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-104-1-Ro	nifH.fa	997	806	80.8425	2597.1996	1625	191	19.1575	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-106-1-Rh	nifH.fa	997	833	83.5507	2140.5577	1639	164	16.4493	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-106-1-Ro	nifH.fa	997	829	83.1494	59.0792	24	168	16.8506	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-9-1-No	nifH.fa	997	797	79.9398	5561.8987	7633	200	20.0602	3	0.2286	20	10	5	0.2000	20	10	fail_high_N
OSBS-107-Ro	nifH.fa	997	824	82.6479	117.4905	58	173	17.3521	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-109-4-Rh	nifH.fa	997	834	83.6510	105.5767	12	163	16.3490	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-107-No	nifH.fa	997	815	81.7452	3141.8576	1762	182	18.2548	11	0.4222	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-110-1-Rh	nifH.fa	997	833	83.5507	1818.8957	1081	164	16.4493	20	0.4872	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-12-1-Ro	nifH.fa	997	827	82.9488	23.8295	20	170	17.0512	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-1-2-No	nifH.fa	997	810	81.2437	150.5838	21	187	18.7563	17	0.4688	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-1-2-Ro	nifH.fa	997	848	85.0552	19.1444	12	149	14.9448	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-14-3-No	nifH.fa	997	836	83.8516	330.0120	166	161	16.1484	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-14-3-Rh	nifH.fa	997	837	83.9519	1813.8626	636	160	16.0481	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-14-3-Ro	nifH.fa	997	831	83.3501	8.5677	7	166	16.6499	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-18-5-Rh	nifH.fa	997	837	83.9519	148.9629	114	160	16.0481	75	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-18-5-Ro	nifH.fa	997	806	80.8425	24.2758	11	191	19.1575	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-110-1-No	nifH.fa	997	832	83.4504	3055.9358	899	165	16.5496	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-20-1-Rh	nifH.fa	997	835	83.7513	192.2808	109	162	16.2487	79	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-20-1-Ro	nifH.fa	997	832	83.4504	475.0080	31	165	16.5496	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-21-2-Rh	nifH.fa	997	820	82.2467	1388.9950	468	177	17.7533	17	0.4743	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-21-2-No	nifH.fa	997	833	83.5507	1540.2427	567	164	16.4493	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-21-2-Ro	nifH.fa	997	833	83.5507	96.6058	94	164	16.4493	11	0.4737	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-2-3-Rh	nifH.fa	997	836	83.8516	14.8014	14	161	16.1484	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-2-3-No	nifH.fa	997	833	83.5507	2182.8816	36	164	16.4493	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-2-3-Ro	nifH.fa	997	828	83.0491	2107.1775	24	169	16.9509	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-25-1-Ro	nifH.fa	997	833	83.5507	13.3791	9	164	16.4493	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-25-1-Rh	nifH.fa	997	835	83.7513	627.5998	339	162	16.2487	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-28-1-No	nifH.fa	997	836	83.8516	1768.3551	602	161	16.1484	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-28-1-Rh	nifH.fa	997	834	83.6510	1565.7864	1278	163	16.3490	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-29-1-Ro	nifH.fa	997	800	80.2407	47.8084	38	197	19.7593	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-30-1-Rh	nifH.fa	997	830	83.2497	129.5015	65	167	16.7503	64	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-28-1-Ro	nifH.fa	997	832	83.4504	1145.9168	662	165	16.5496	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-32-1-Rh	nifH.fa	997	832	83.4504	285.3601	42	165	16.5496	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-32-1-Ro	nifH.fa	997	833	83.5507	1003.2467	360	164	16.4493	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-34-1-Rh	nifH.fa	997	833	83.5507	480.9599	59	164	16.4493	63	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-34-1-No	nifH.fa	997	807	80.9428	1159.5657	304	190	19.0572	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-34-1-Ro	nifH.fa	997	824	82.6479	822.2086	24	173	17.3521	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-35-1-Rh	nifH.fa	997	834	83.6510	2130.0341	899	163	16.3490	41	0.4835	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
