sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
HEAL-4-3-Rh	nifJ.fa	3528	2923	82.8515	35.8313	5	605	17.1485	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-4-3-Ro	nifJ.fa	3528	3128	88.6621	9.4385	7	400	11.3379	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-4-3-No	nifJ.fa	3528	3297	93.4524	5535.6185	6849	231	6.5476	0	0.4444	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-5-1-Rh	nifJ.fa	3528	2922	82.8231	16.8407	6	606	17.1769	49	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-5-1-Ro	nifJ.fa	3528	3205	90.8447	19.1060	8	323	9.1553	102	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-5-1-No	nifJ.fa	3528	3146	89.1723	2812.5711	722	382	10.8277	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-5-2-No	nifJ.fa	3528	2865	81.2075	2819.2551	977	663	18.7925	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-8-1-No	nifJ.fa	3528	3271	92.7154	6108.2103	7618	257	7.2846	0	0.0500	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-7-1-No	nifJ.fa	3528	3288	93.1973	5650.9439	6687	240	6.8027	0	0.2500	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-9-1-No	nifJ.fa	3528	3283	93.0556	3002.5930	1411	245	6.9444	64	0.4984	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-9-2-Rh	nifJ.fa	3528	3193	90.5045	162.9623	53	335	9.4955	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-9-2-Ro	nifJ.fa	3528	3151	89.3141	176.5462	8	377	10.6859	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-107-1-Rh	nifJ.fa	3528	3044	86.2812	19.9666	4	484	13.7188	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-107-1-Ro	nifJ.fa	3528	3150	89.2857	15.8713	11	378	10.7143	15	0.4800	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-145-1-Ro	nifJ.fa	3528	2931	83.0782	20.6505	14	597	16.9218	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-26-5-No	nifJ.fa	3528	3095	87.7268	2443.7622	2308	433	12.2732	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-36-1-No	nifJ.fa	3528	3044	86.2812	8.9578	8	484	13.7188	9	0.4783	20	10	5	0.2000	20	10	pass_single_dominant
JERC-38-2-Ro	nifJ.fa	3528	2875	81.4909	9.1156	5	653	18.5091	16	0.4516	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-41-2-Rh	nifJ.fa	3528	2966	84.0703	24.9255	3	562	15.9297	45	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-53-2-Ro	nifJ.fa	3528	3065	86.8764	11.8821	6	463	13.1236	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-84-3-Rh	nifJ.fa	3528	3184	90.2494	15.3739	7	344	9.7506	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-90-1-No	nifJ.fa	3528	3114	88.2653	12.5057	6	414	11.7347	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-90-1-Rh	nifJ.fa	3528	3015	85.4592	309.8923	254	513	14.5408	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-CEAM-53-4-Rh	nifJ.fa	3528	3125	88.5771	20.1621	9	403	11.4229	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CEMI-8-1-No	nifJ.fa	3528	2970	84.1837	11.9674	8	558	15.8163	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CEMI-8-1-Rh	nifJ.fa	3528	2916	82.6531	83.4810	49	612	17.3469	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-RHRE-55-1-Ro	nifJ.fa	3528	3021	85.6293	10.9450	9	507	14.3707	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-16-2-Rh	nifJ.fa	3528	2934	83.1633	11.5717	6	594	16.8367	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-20-1-Ro	nifJ.fa	3528	3171	89.8810	8.6298	7	357	10.1190	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-21-1-Rh	nifJ.fa	3528	3164	89.6825	38.6224	10	364	10.3175	2	0.3878	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-21-1-Ro	nifJ.fa	3528	3132	88.7755	12.2534	10	396	11.2245	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-22-2-No	nifJ.fa	3528	3170	89.8526	10.1032	9	358	10.1474	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-22-2-Rh	nifJ.fa	3528	3192	90.4762	75.9374	14	336	9.5238	87	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-22-2-Ro	nifJ.fa	3528	3150	89.2857	9.7942	7	378	10.7143	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-23-1-No	nifJ.fa	3528	2885	81.7744	15.9748	2	643	18.2256	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-23-1-Rh	nifJ.fa	3528	3177	90.0510	68.1757	7	351	9.9490	84	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-23-1-Ro	nifJ.fa	3528	3147	89.2007	9.4926	8	381	10.7993	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-9-2-No	nifJ.fa	3528	3263	92.4887	5913.4433	7288	265	7.5113	18	0.2932	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-6-1-No	nifJ.fa	3528	3115	88.2937	8.3560	7	413	11.7063	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-9-2-No	nifJ.fa	3528	3174	89.9660	8.0377	7	354	10.0340	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
MC-1	nifJ.fa	3528	3176	90.0227	11.6797	10	352	9.9773	6	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-15-2-No	nifJ.fa	3528	2940	83.3333	2784.8254	1343	588	16.6667	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
MC-2	nifJ.fa	3528	3172	89.9093	8.2007	6	356	10.0907	2	0.4667	20	10	5	0.2000	20	10	pass_single_dominant
MLBS-1-1-Rh	nifJ.fa	3528	3156	89.4558	42.7262	8	372	10.5442	80	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-1-2-Rh	nifJ.fa	3528	2962	83.9569	100.9410	5	566	16.0431	43	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-1-2-No	nifJ.fa	3528	3160	89.5692	2085.9374	762	368	10.4308	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-1-3-Rh	nifJ.fa	3528	3144	89.1156	16.9300	13	384	10.8844	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-2-1-Rh	nifJ.fa	3528	2937	83.2483	32.5556	4	591	16.7517	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-1-3-No	nifJ.fa	3528	3157	89.4841	2811.9396	1310	371	10.5159	31	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-13-2-Rh	nifJ.fa	3528	2906	82.3696	78.6437	12	622	17.6304	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-30-1-Ro	nifJ.fa	3528	3204	90.8163	77.5703	16	324	9.1837	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-30-3-Rh	nifJ.fa	3528	2934	83.1633	150.4694	4	594	16.8367	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-30-3-Ro	nifJ.fa	3528	3092	87.6417	7.5680	5	436	12.3583	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-13-2-No	nifJ.fa	3528	2873	81.4342	3509.1454	4343	655	18.5658	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-1-1-Rh	nifJ.fa	3528	2825	80.0737	18.5822	3	703	19.9263	43	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-1-1-No	nifJ.fa	3528	3178	90.0794	2020.5094	130	350	9.9206	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-1-2-No	nifJ.fa	3528	3064	86.8481	2540.1777	163	464	13.1519	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-1-3-Rh	nifJ.fa	3528	3139	88.9739	23.4442	11	389	11.0261	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-1-3-No	nifJ.fa	3528	3049	86.4229	2082.8795	32	479	13.5771	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-2-1-Rh	nifJ.fa	3528	3034	85.9977	19.5536	4	494	14.0023	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-3-1-Rh	nifJ.fa	3528	2997	84.9490	13.1465	3	531	15.0510	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-3-1-No	nifJ.fa	3528	3097	87.7834	2828.1216	1856	431	12.2166	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-3-2-Ro	nifJ.fa	3528	3044	86.2812	27.8523	7	484	13.7188	62	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-4-1-Rh	nifJ.fa	3528	3193	90.5045	40.9487	19	335	9.4955	61	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-3-2-No	nifJ.fa	3528	3198	90.6463	3329.0519	1665	330	9.3537	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-5-2-Rh	nifJ.fa	3528	3133	88.8039	144.0652	11	395	11.1961	75	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-5-2-Ro	nifJ.fa	3528	3163	89.6542	1647.3824	103	365	10.3458	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-5-2-No	nifJ.fa	3528	2955	83.7585	2313.7063	133	573	16.2415	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
ORNL-5-3-Rh	nifJ.fa	3528	2829	80.1871	27.9294	3	699	19.8129	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-5-3-Ro	nifJ.fa	3528	3084	87.4150	39.1471	8	444	12.5850	102	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-9-1-Rh	nifJ.fa	3528	3107	88.0669	35.2421	13	421	11.9331	72	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
ORNL-5-3-No	nifJ.fa	3528	3174	89.9660	2357.1604	18	354	10.0340	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-44-1-No	nifJ.fa	3528	3104	87.9819	8.0094	7	424	12.0181	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-52-1-Ro	nifJ.fa	3528	2889	81.8878	9.4011	3	639	18.1122	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-4-3-No	nifJ.fa	3528	3084	87.4150	4581.6857	6098	444	12.5850	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-52-2-No	nifJ.fa	3528	2963	83.9853	4404.2715	5795	565	16.0147	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-52-3-Rh	nifJ.fa	3528	3036	86.0544	165.7639	7	492	13.9456	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-52-5-No	nifJ.fa	3528	3011	85.3458	2989.1301	3320	517	14.6542	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-52-5-Rh	nifJ.fa	3528	2967	84.0986	13.0071	4	561	15.9014	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-52-5-Ro	nifJ.fa	3528	3032	85.9410	179.3472	3	496	14.0590	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-65-1-Rh	nifJ.fa	3528	2862	81.1224	9.5734	4	666	18.8776	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-71-1-Ro	nifJ.fa	3528	3148	89.2290	8.0816	8	380	10.7710	0	0.4667	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-72-1-Ro	nifJ.fa	3528	3065	86.8764	21.2854	18	463	13.1236	2	0.3684	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-86-1-No	nifJ.fa	3528	2854	80.8957	53.9461	3	674	19.1043	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-88-1-Ro	nifJ.fa	3528	3120	88.4354	9.1740	8	408	11.5646	7	0.4706	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-MOCE-52-4-No	nifJ.fa	3528	3073	87.1032	465.4949	259	455	12.8968	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-MOCE-52-4-Rh	nifJ.fa	3528	2885	81.7744	26.7971	2	643	18.2256	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-MOCE-52-4-Ro	nifJ.fa	3528	3064	86.8481	426.6944	322	464	13.1519	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-52-3-No	nifJ.fa	3528	3069	86.9898	4203.6451	5425	459	13.0102	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SERC-1-3-Rh	nifJ.fa	3528	3032	85.9410	56.9450	13	496	14.0590	96	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SERC-1-3-Ro	nifJ.fa	3528	3159	89.5408	157.9121	35	369	10.4592	66	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SERC-2-2-No	nifJ.fa	3528	2985	84.6088	2422.7474	437	543	15.3912	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SERC-2-2-Rh	nifJ.fa	3528	3254	92.2336	2463.0068	581	274	7.7664	45	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SERC-2-2-Ro	nifJ.fa	3528	3238	91.7800	382.9685	306	290	8.2200	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-1-2-No	nifJ.fa	3528	2964	84.0136	9.7650	8	564	15.9864	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-3-1-Rh	nifJ.fa	3528	2928	82.9932	23.3617	3	600	17.0068	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-45-1-Rh	nifJ.fa	3528	2948	83.5601	15.7645	3	580	16.4399	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-49-1-Rh	nifJ.fa	3528	3110	88.1519	31.8923	7	418	11.8481	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-61-1-No	nifJ.fa	3528	2998	84.9773	2485.6477	401	530	15.0227	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-61-1-Rh	nifJ.fa	3528	3196	90.5896	96.1851	10	332	9.4104	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-61-1-Ro	nifJ.fa	3528	3074	87.1315	28.3597	8	454	12.8685	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-61-3-Ro	nifJ.fa	3528	2833	80.3005	11.0570	6	695	19.6995	54	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SERC-1-2-No	nifJ.fa	3528	2815	79.7902	2630.2168	361	713	20.2098	1	0.5000	20	10	5	0.2000	20	10	fail_high_N
TALL-72-1-No	nifJ.fa	3528	2835	80.3571	2246.4671	367	693	19.6429	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-72-2-Ro	nifJ.fa	3528	3013	85.4025	49.8370	4	515	14.5975	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-72-3-No	nifJ.fa	3528	2859	81.0374	1674.8634	274	669	18.9626	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-72-2-No	nifJ.fa	3528	2916	82.6531	2980.3815	252	612	17.3469	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-73-1-No	nifJ.fa	3528	3165	89.7109	4706.3260	6375	363	10.2891	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-73-2-No	nifJ.fa	3528	3088	87.5283	4529.4067	5593	440	12.4717	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-72-3-Rh	nifJ.fa	3528	2920	82.7664	2957.3690	725	608	17.2336	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-73-3-No	nifJ.fa	3528	3199	90.6746	4445.5711	5545	329	9.3254	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-8-1-Rh	nifJ.fa	3528	2852	80.8390	201.5227	40	676	19.1610	31	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-82-1-No	nifJ.fa	3528	2931	83.0782	1741.5213	9	597	16.9218	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-82-1-Ro	nifJ.fa	3528	2949	83.5884	46.1224	8	579	16.4116	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-82-2-No	nifJ.fa	3528	3119	88.4070	1940.0539	1668	409	11.5930	47	0.4902	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-82-2-Rh	nifJ.fa	3528	3193	90.5045	45.9510	10	335	9.4955	101	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-8-2-No	nifJ.fa	3528	3173	89.9376	5119.3296	7035	355	10.0624	5	0.4815	20	10	5	0.2000	20	10	pass_single_dominant
TALL-83-1-No	nifJ.fa	3528	3229	91.5249	3777.6026	4257	299	8.4751	44	0.3466	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-83-1-Rh	nifJ.fa	3528	2825	80.0737	17.7554	6	703	19.9263	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-8-1-No	nifJ.fa	3528	3170	89.8526	5254.5051	7288	358	10.1474	8	0.4348	20	10	5	0.2000	20	10	pass_single_dominant
TALL-83-1-Ro	nifJ.fa	3528	2947	83.5317	11.2143	7	581	16.4683	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-83-3-No	nifJ.fa	3528	3236	91.7234	2435.8220	2105	292	8.2766	142	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-83-3-Ro	nifJ.fa	3528	3218	91.2132	12.3305	9	310	8.7868	65	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-83-2-No	nifJ.fa	3528	2928	82.9932	2284.7438	624	600	17.0068	33	0.4948	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-8-3-No	nifJ.fa	3528	3017	85.5159	1955.9014	1820	511	14.4841	1	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-84-1-No	nifJ.fa	3528	3179	90.1077	4697.2602	5765	349	9.8923	111	0.4939	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-84-2-No	nifJ.fa	3528	3207	90.9014	4870.0258	6741	321	9.0986	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-90-1-No	nifJ.fa	3528	3151	89.3141	3128.4170	3380	377	10.6859	52	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-84-3-No	nifJ.fa	3528	3260	92.4036	5335.9532	7165	268	7.5964	84	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-90-2-Ro	nifJ.fa	3528	3021	85.6293	1526.2948	21	507	14.3707	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-90-3-No	nifJ.fa	3528	3095	87.7268	351.8634	16	433	12.2732	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-90-3-Ro	nifJ.fa	3528	2948	83.5601	404.9476	4	580	16.4399	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-91-2-Rh	nifJ.fa	3528	2888	81.8594	146.0334	7	640	18.1406	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-91-2-Ro	nifJ.fa	3528	2978	84.4104	9.0292	5	550	15.5896	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-90-2-No	nifJ.fa	3528	3138	88.9456	4331.2863	5039	390	11.0544	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-91-3-No	nifJ.fa	3528	3150	89.2857	4529.7534	5394	378	10.7143	61	0.4943	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-92-1-No	nifJ.fa	3528	3072	87.0748	3363.5675	3435	456	12.9252	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-9-1-No	nifJ.fa	3528	3223	91.3549	4826.2092	6684	305	8.6451	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-92-2-Ro	nifJ.fa	3528	2945	83.4751	2593.3682	2091	583	16.5249	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-92-3-No	nifJ.fa	3528	3236	91.7234	4360.1692	5285	292	8.2766	80	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-92-3-Rh	nifJ.fa	3528	2929	83.0215	24.9734	3	599	16.9785	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-92-3-Ro	nifJ.fa	3528	2932	83.1066	13.1321	5	596	16.8934	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-9-2-No	nifJ.fa	3528	3183	90.2211	5396.4529	7392	345	9.7789	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-92-2-No	nifJ.fa	3528	3213	91.0714	5164.2208	7318	315	8.9286	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-93-1-Ro	nifJ.fa	3528	3160	89.5692	9.4685	8	368	10.4308	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-93-1-No	nifJ.fa	3528	3148	89.2290	4982.6590	6604	380	10.7710	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-9-3-No	nifJ.fa	3528	3178	90.0794	4771.6956	6342	350	9.9206	35	0.4587	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TOOL-16-No	nifJ.fa	3528	2903	82.2846	38.9218	2	625	17.7154	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TOOL-35-1-Rh	nifJ.fa	3528	2870	81.3492	217.4266	31	658	18.6508	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-9-3-Ro	nifJ.fa	3528	3064	86.8481	1992.4113	1623	464	13.1519	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
UNDE-2-1-No	nifJ.fa	3528	3230	91.5533	1428.4229	1270	298	8.4467	0	0.0414	20	10	5	0.2000	20	10	pass_single_dominant
UNDE-1-2-No	nifJ.fa	3528	3240	91.8367	5630.6752	6908	288	8.1633	0	0.0443	20	10	5	0.2000	20	10	pass_single_dominant
UNDE-3-1-No	nifJ.fa	3528	3265	92.5454	5989.1789	7549	263	7.4546	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
UNDE-4-1-Ro	nifJ.fa	3528	2976	84.3537	122.0975	77	552	15.6463	31	0.4907	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-4-1-No	nifJ.fa	3528	3298	93.4807	5078.8450	6556	230	6.5193	101	0.4848	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
YELL-1-2-No	nifJ.fa	3528	3223	91.3549	144.6457	132	305	8.6451	4	0.4783	20	10	5	0.2000	20	10	pass_single_dominant
YELL-1-2-Rh	nifJ.fa	3528	3035	86.0261	50.8861	4	493	13.9739	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
YELL-2-2-No	nifJ.fa	3528	3073	87.1032	9.7562	5	455	12.8968	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
UNDE-5-4-No	nifJ.fa	3528	3269	92.6587	5927.2075	7385	259	7.3413	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
